	company.value	companyLabel.xml:lang	companyLabel.value	numEmployees.value	point.value
3096	http://www.wikidata.org/entity/Q5879754	en	Holding Slovenske elektrarne	174	2018-01-01T00:00:00Z
3097	http://www.wikidata.org/entity/Q5899635	en	Hope and Homes for Children	207	2018-01-01T00:00:00Z
3098	http://www.wikidata.org/entity/Q5899635	en	Hope and Homes for Children	196	2017-01-01T00:00:00Z
3099	http://www.wikidata.org/entity/Q5899635	en	Hope and Homes for Children	243	2019-01-01T00:00:00Z
3100	http://www.wikidata.org/entity/Q5899635	en	Hope and Homes for Children	211	2020-01-01T00:00:00Z
3101	http://www.wikidata.org/entity/Q5899635	en	Hope and Homes for Children	186	2016-01-01T00:00:00Z
3102	http://www.wikidata.org/entity/Q6059838	en	Inventec	51380	2016-01-01T00:00:00Z
3103	http://www.wikidata.org/entity/Q6111534	en	Tikkurila	3037	2017-01-01T00:00:00Z
3104	http://www.wikidata.org/entity/Q6398515	en	Keystone accountability	3	2016-01-01T00:00:00Z
3105	http://www.wikidata.org/entity/Q6398515	en	Keystone accountability	17	2018-01-01T00:00:00Z
3106	http://www.wikidata.org/entity/Q6398515	en	Keystone accountability	6	2020-01-01T00:00:00Z
3107	http://www.wikidata.org/entity/Q6398515	en	Keystone accountability	13	2017-01-01T00:00:00Z
3108	http://www.wikidata.org/entity/Q6398515	en	Keystone accountability	8	2019-01-01T00:00:00Z
3109	http://www.wikidata.org/entity/Q6497164	en	Lattitude global volunteering	32	2019-01-01T00:00:00Z
3110	http://www.wikidata.org/entity/Q6497164	en	Lattitude global volunteering	27	2016-01-01T00:00:00Z
3111	http://www.wikidata.org/entity/Q6497164	en	Lattitude global volunteering	37	2017-01-01T00:00:00Z
3112	http://www.wikidata.org/entity/Q6497164	en	Lattitude global volunteering	34	2018-01-01T00:00:00Z
3113	http://www.wikidata.org/entity/Q6497164	en	Lattitude global volunteering	28	2020-01-01T00:00:00Z
3114	http://www.wikidata.org/entity/Q6584353	en	Yamato Transport	191172	2022-03-31T00:00:00Z
3115	http://www.wikidata.org/entity/Q6786143	en	Matas	2163	2016-01-01T00:00:00Z
3116	http://www.wikidata.org/entity/Q5895858	en	Hongkong and Shanghai Hotels	7500	2016-01-01T00:00:00Z
3117	http://www.wikidata.org/entity/Q6142853		Q6142853	30000	2005-01-01T00:00:00Z
3118	http://www.wikidata.org/entity/Q6259644	en	John Summers & Sons	16000	1961-01-01T00:00:00Z
3119	http://www.wikidata.org/entity/Q6702510	en	Get After It Media	50	2010-01-01T00:00:00Z
3120	http://www.wikidata.org/entity/Q6714157	en	MAFRA	1149	2020-01-01T00:00:00Z
3121	http://www.wikidata.org/entity/Q5494107	en	Frazier Quarry	50	2008-01-01T00:00:00Z
3122	http://www.wikidata.org/entity/Q5528948	en	Gaz-System	2975	2018-01-01T00:00:00Z
3123	http://www.wikidata.org/entity/Q5881409	en	VanMoof	140	2018-01-01T00:00:00Z
3124	http://www.wikidata.org/entity/Q6466040	en	Bobruisk tractor parts and units plant	2357	2021-01-01T00:00:00Z
3125	http://www.wikidata.org/entity/Q6466040	en	Bobruisk tractor parts and units plant	2403	2020-01-01T00:00:00Z
3126	http://www.wikidata.org/entity/Q5453752	en	First Republic Bank	4812	2019-01-01T00:00:00Z
3127	http://www.wikidata.org/entity/Q5453752	en	First Republic Bank	6295	2021-01-01T00:00:00Z
3128	http://www.wikidata.org/entity/Q5453752	en	First Republic Bank	4480	2018-01-01T00:00:00Z
3129	http://www.wikidata.org/entity/Q5453752	en	First Republic Bank	5483	2020-01-01T00:00:00Z
3130	http://www.wikidata.org/entity/Q5861474	en	Fiat Serbia	2280	2018-01-01T00:00:00Z
3131	http://www.wikidata.org/entity/Q6239709	en	John Holt plc	1200	2006-01-01T00:00:00Z
3132	http://www.wikidata.org/entity/Q6272576	en	Vodafone Romania	2340	2018-01-01T00:00:00Z
3133	http://www.wikidata.org/entity/Q6460875	en	LaSalle Investment Management	800	2020-04-01T00:00:00Z
3134	http://www.wikidata.org/entity/Q6606119	en	RACOM	127	2021-01-01T00:00:00Z
3135	http://www.wikidata.org/entity/Q6702957	en	Lululemon Athletica	13400	2018-01-28T00:00:00Z
3136	http://www.wikidata.org/entity/Q6808085	en	Mega Image	9741	2018-01-01T00:00:00Z
3137	http://www.wikidata.org/entity/Q5963343	en	Cooperativa La Fageda	500	2022-01-01T00:00:00Z
3138	http://www.wikidata.org/entity/Q5936881	en	Catalana Occidente	7300	2022-01-01T00:00:00Z
3139	http://www.wikidata.org/entity/Q5532736	en	Genesee Scientific	67	2023-03-16T00:00:00Z
3140	http://www.wikidata.org/entity/Q6727177	en	Madfinger Games	64	2020-01-01T00:00:00Z
3141	http://www.wikidata.org/entity/Q5755514	en	Casa del Libro	900	2023-03-01T00:00:00Z
3142	http://www.wikidata.org/entity/Q6703279	en	Luminex	1080	2023-03-29T00:00:00Z
3143	http://www.wikidata.org/entity/Q6042815	en	Integrated DNA Technologies	1661	2023-04-06T00:00:00Z
3144	http://www.wikidata.org/entity/Q5453752	en	First Republic Bank	7213	2022-12-31T00:00:00Z
3145	http://www.wikidata.org/entity/Q6206769	en	Jobandtalent	300	2018-01-01T00:00:00Z
3146	http://www.wikidata.org/entity/Q6206769	en	Jobandtalent	2515	2021-01-01T00:00:00Z
3147	http://www.wikidata.org/entity/Q6514106	en	Statskog	127	2024-01-01T00:00:00Z
3148	http://www.wikidata.org/entity/Q6425937	en	Kohberg Bakery Group	475	2024-01-01T00:00:00Z
3149	http://www.wikidata.org/entity/Q6349602	en	Abu Dhabi National Energy Company	2300	2013-01-01T00:00:00Z
3150	http://www.wikidata.org/entity/Q6718487	en	MTN Syria	1023	2018-01-01T00:00:00Z
3151	http://www.wikidata.org/entity/Q6023024	en	Baykar	4500	2024-01-01T00:00:00Z
3152	http://www.wikidata.org/entity/Q5548051	en	Georgian Steel	1600	2024-01-01T00:00:00Z
3153	http://www.wikidata.org/entity/Q7119525	en	PGE Energetyka Kolejowa	3832	2018-01-01T00:00:00Z
3154	http://www.wikidata.org/entity/Q7131573	en	Panrusgáz	8	2018-01-01T00:00:00Z
3155	http://www.wikidata.org/entity/Q7205598	en	Plus Telecom	4600	2013-01-01T00:00:00Z
3156	http://www.wikidata.org/entity/Q7450972	en	Sense About Science	11	2018-01-01T00:00:00Z
3157	http://www.wikidata.org/entity/Q7450972	en	Sense About Science	11	2019-01-01T00:00:00Z
3158	http://www.wikidata.org/entity/Q7450972	en	Sense About Science	10	2017-01-01T00:00:00Z
3159	http://www.wikidata.org/entity/Q7450972	en	Sense About Science	10	2020-01-01T00:00:00Z
3160	http://www.wikidata.org/entity/Q7450972	en	Sense About Science	9	2021-01-01T00:00:00Z
3161	http://www.wikidata.org/entity/Q7501150	en	Shopify	10000	2021-01-01T00:00:00Z
3162	http://www.wikidata.org/entity/Q6822853	en	Metallo Belgium	540	2019-01-01T00:00:00Z
3163	http://www.wikidata.org/entity/Q6824111	en	Metinvest	86955	2021-01-01T00:00:00Z
3164	http://www.wikidata.org/entity/Q7060720	en	Nortura	5151	2018-01-01T00:00:00Z
3165	http://www.wikidata.org/entity/Q7105952	en	Oscar Downstream	428	2018-01-01T00:00:00Z
3166	http://www.wikidata.org/entity/Q7603225	en	State Forests	26414	2018-01-01T00:00:00Z
3167	http://www.wikidata.org/entity/Q7692236	en	TechniGraphics, Inc.	450	2010-11-01T00:00:00Z
3168	http://www.wikidata.org/entity/Q7693148	en	Ted Drewes	65	2018-01-01T00:00:00Z
3169	http://www.wikidata.org/entity/Q6955139	en	NRG Energy	9806	2014-12-31T00:00:00Z
3170	http://www.wikidata.org/entity/Q7020906	en	Nexstar Media Group	4527	2016-01-01T00:00:00Z
3171	http://www.wikidata.org/entity/Q7083862	en	Old Dominion Freight Line	21279	2018-01-01T00:00:00Z
3172	http://www.wikidata.org/entity/Q7083862	en	Old Dominion Freight Line	74	1944-01-01T00:00:00Z
3173	http://www.wikidata.org/entity/Q7083862	en	Old Dominion Freight Line	45	1940-01-01T00:00:00Z
3174	http://www.wikidata.org/entity/Q7200334	en	Places for People	12	2017-01-01T00:00:00Z
3175	http://www.wikidata.org/entity/Q7205602	en	Plus Communication	400	2012-01-01T00:00:00Z
3176	http://www.wikidata.org/entity/Q7455653	en	ServiceNow	10371	2019-12-31T00:00:00Z
3177	http://www.wikidata.org/entity/Q7603552	en	State Street Global Advisors	2500	2016-01-01T00:00:00Z
3178	http://www.wikidata.org/entity/Q7624104	en	Stripe	2500	2020-01-01T00:00:00Z
3179	http://www.wikidata.org/entity/Q7664603	en	Szerencsejáték Zrt.	1776	2018-01-01T00:00:00Z
3180	http://www.wikidata.org/entity/Q7695732	en	Telenav	583	2017-01-01T00:00:00Z
3181	http://www.wikidata.org/entity/Q7050551	en	Nord Pool Spot AS	49	2015-01-01T00:00:00Z
3182	http://www.wikidata.org/entity/Q7050551	en	Nord Pool Spot AS	21	2019-01-01T00:00:00Z
3183	http://www.wikidata.org/entity/Q7144607	en	Patersons Securities	350	2015-01-01T00:00:00Z
3184	http://www.wikidata.org/entity/Q7200908	en	Plan UK	199	2016-01-01T00:00:00Z
3185	http://www.wikidata.org/entity/Q7200908	en	Plan UK	192	2018-01-01T00:00:00Z
3186	http://www.wikidata.org/entity/Q7200908	en	Plan UK	266	2020-01-01T00:00:00Z
3187	http://www.wikidata.org/entity/Q7200908	en	Plan UK	204	2017-01-01T00:00:00Z
3188	http://www.wikidata.org/entity/Q7200908	en	Plan UK	221	2019-01-01T00:00:00Z
3189	http://www.wikidata.org/entity/Q7388547	en	SAF Tehnika	180	2017-10-01T00:00:00Z
3190	http://www.wikidata.org/entity/Q7390019	en	SF Express	400000	2017-03-01T00:00:00Z
3191	http://www.wikidata.org/entity/Q7427495	en	Kalashnikov Concern	5930	2016-01-01T00:00:00Z
3192	http://www.wikidata.org/entity/Q7554529	en	Sogn og Fjordane Energi AS	40	2019-01-01T00:00:00Z
3193	http://www.wikidata.org/entity/Q7064069	en	Nova Ltd.	646	2020-07-07T00:00:00Z
3194	http://www.wikidata.org/entity/Q7200794	en	Plaisio	1500	2020-01-01T00:00:00Z
3195	http://www.wikidata.org/entity/Q7200794	en	Plaisio	1200	2016-01-01T00:00:00Z
3196	http://www.wikidata.org/entity/Q7538146	en	Skyworks Solutions	4400	2011-01-01T00:00:00Z
3197	http://www.wikidata.org/entity/Q7555824	en	SolarCity	15000	2016-12-01T00:00:00Z
3198	http://www.wikidata.org/entity/Q7050849	en	NEAS	130	2019-01-01T00:00:00Z
3199	http://www.wikidata.org/entity/Q7053438	en	Norsk Medisinaldepot	2300	2020-01-01T00:00:00Z
3200	http://www.wikidata.org/entity/Q7205180	en	Plovput	264	2012-01-01T00:00:00Z
3201	http://www.wikidata.org/entity/Q7298423	en	Raycom Sports	51	2016-01-01T00:00:00Z
3202	http://www.wikidata.org/entity/Q7355184	en	Rocketplane Limited, Inc.	4	2017-05-01T00:00:00Z
3203	http://www.wikidata.org/entity/Q7360089	en	Roku, Inc.	817	2017-01-01T00:00:00Z
3204	http://www.wikidata.org/entity/Q7452770	en	Serbia and Montenegro Air Traffic Services Agency	889	2016-01-01T00:00:00Z
3205	http://www.wikidata.org/entity/Q7533726	en	Skagerak Energi	650	2020-01-01T00:00:00Z
3206	http://www.wikidata.org/entity/Q7536037	en	Sklavenitis	29000	2022-01-01T00:00:00Z
3207	http://www.wikidata.org/entity/Q7611369	en	Sterling Bank	2401	2019-01-01T00:00:00Z
3208	http://www.wikidata.org/entity/Q7616390	en	Stifel	8300	2019-12-31T00:00:00Z
3209	http://www.wikidata.org/entity/Q7616390	en	Stifel	8500	2020-12-31T00:00:00Z
3210	http://www.wikidata.org/entity/Q6823260	en	Metaswitch	700	2011-10-01T00:00:00Z
3211	http://www.wikidata.org/entity/Q6823260	en	Metaswitch	650	2012-04-10T00:00:00Z
3212	http://www.wikidata.org/entity/Q6954781	en	NNIT	3000	2021-12-31T00:00:00Z
3213	http://www.wikidata.org/entity/Q7073102	en	Vojvođanska banka	2183	2017-01-01T00:00:00Z
3214	http://www.wikidata.org/entity/Q10380001	en	OTE	71	2018-01-01T00:00:00Z
3215	http://www.wikidata.org/entity/Q10380001	en	OTE	64	2016-01-01T00:00:00Z
3216	http://www.wikidata.org/entity/Q10380001	en	OTE	70	2021-01-01T00:00:00Z
3217	http://www.wikidata.org/entity/Q10380001	en	OTE	67	2019-01-01T00:00:00Z
3218	http://www.wikidata.org/entity/Q10380001	en	OTE	66	2017-01-01T00:00:00Z
3219	http://www.wikidata.org/entity/Q10380001	en	OTE	68	2020-01-01T00:00:00Z
3220	http://www.wikidata.org/entity/Q10359961	en	AURES Holdings	2185	2017-01-01T00:00:00Z
3221	http://www.wikidata.org/entity/Q10359961	en	AURES Holdings	2595	2018-01-01T00:00:00Z
3222	http://www.wikidata.org/entity/Q10359961	en	AURES Holdings	2494	2022-01-01T00:00:00Z
3223	http://www.wikidata.org/entity/Q10359961	en	AURES Holdings	2272	2021-01-01T00:00:00Z
3224	http://www.wikidata.org/entity/Q10359961	en	AURES Holdings	2186	2020-01-01T00:00:00Z
3225	http://www.wikidata.org/entity/Q10359961	en	AURES Holdings	2776	2019-01-01T00:00:00Z
3226	http://www.wikidata.org/entity/Q7201753	en	Mantena	884	2023-01-01T00:00:00Z
3227	http://www.wikidata.org/entity/Q7227155	en	Polyvore	128	2015-04-01T00:00:00Z
3228	http://www.wikidata.org/entity/Q7234777	en	Potbelly Sandwich Shop	6000	2019-12-29T00:00:00Z
3229	http://www.wikidata.org/entity/Q7257522	en	Huntington Ingalls Industries	42000	2019-01-01T00:00:00Z
3230	http://www.wikidata.org/entity/Q7394933	en	SThree	2734	2021-01-01T00:00:00Z
3231	http://www.wikidata.org/entity/Q6970049	en	Nation Media Group	1400	2004-01-01T00:00:00Z
3232	http://www.wikidata.org/entity/Q7053420	en	Norsk Bane	2	2018-01-01T00:00:00Z
3233	http://www.wikidata.org/entity/Q7118507	en	PCB Piezotronics	2000	2022-01-01T00:00:00Z
3234	http://www.wikidata.org/entity/Q7248721	en	Progressive Corporation	27250	2010-01-01T00:00:00Z
3235	http://www.wikidata.org/entity/Q7280957	en	Urban One	1011	2015-01-01T00:00:00Z
3236	http://www.wikidata.org/entity/Q7448650	en	Sellier & Bellot	1596	2018-01-01T00:00:00Z
3237	http://www.wikidata.org/entity/Q7448650	en	Sellier & Bellot	1620	2017-01-01T00:00:00Z
3238	http://www.wikidata.org/entity/Q7499501	en	Shizuoka Bank	6541	2021-01-01T00:00:00Z
3239	http://www.wikidata.org/entity/Q7538912	en	Slater Menswear	800	2018-01-01T00:00:00Z
3240	http://www.wikidata.org/entity/Q7541907	en	Slovenská sporiteľňa	4110	2019-01-01T00:00:00Z
3241	http://www.wikidata.org/entity/Q7573553	en	SpareBank 1 SR-Bank	953	2019-01-01T00:00:00Z
3242	http://www.wikidata.org/entity/Q6895942	en	Molecular Devices	815	2023-03-16T00:00:00Z
3243	http://www.wikidata.org/entity/Q7039614	en	Nippon Chemi-Con	6478	2022-03-31T00:00:00Z
3244	http://www.wikidata.org/entity/Q7050849	en	NEAS	54	2023-01-01T00:00:00Z
3245	http://www.wikidata.org/entity/Q7062253	en	Coop amba	10807	2021-01-01T00:00:00Z
3246	http://www.wikidata.org/entity/Q7010074	en	New Media Lab	267	2020-12-31T00:00:00Z
3247	http://www.wikidata.org/entity/Q7010074	en	New Media Lab	263	2021-12-31T00:00:00Z
3248	http://www.wikidata.org/entity/Q7010074	en	New Media Lab	240	2022-12-31T00:00:00Z
3249	http://www.wikidata.org/entity/Q7010074	en	New Media Lab	236	2023-06-21T00:00:00Z
3250	http://www.wikidata.org/entity/Q7093732	en	Onepiece	55	http://www.wikidata.org/.well-known/genid/7edda746a843fbf60f5f1079d8ebf66e
3251	http://www.wikidata.org/entity/Q7280388	en	Radica Games	2500	1998-01-01T00:00:00Z
3252	http://www.wikidata.org/entity/Q7389564	en	SEB banka	841	2022-01-01T00:00:00Z
3253	http://www.wikidata.org/entity/Q7083044	en	Olainfarm	1054	2022-01-01T00:00:00Z
3254	http://www.wikidata.org/entity/Q7501150	en	Shopify	8300	2023-01-01T00:00:00Z
3255	http://www.wikidata.org/entity/Q7389564	en	SEB banka	871	2023-01-01T00:00:00Z
3256	http://www.wikidata.org/entity/Q7388547	en	SAF Tehnika	248	2023-01-01T00:00:00Z
3257	http://www.wikidata.org/entity/Q7039614	en	Nippon Chemi-Con	6339	2023-03-31T00:00:00Z
3258	http://www.wikidata.org/entity/Q7762553	en	The Schools Network	544	2010-01-01T00:00:00Z
3259	http://www.wikidata.org/entity/Q7762553	en	The Schools Network	415	2009-01-01T00:00:00Z
3260	http://www.wikidata.org/entity/Q7762553	en	The Schools Network	384	2007-01-01T00:00:00Z
3261	http://www.wikidata.org/entity/Q7762553	en	The Schools Network	341	2008-01-01T00:00:00Z
3262	http://www.wikidata.org/entity/Q7837530	en	Tree Aid	55	2019-01-01T00:00:00Z
3263	http://www.wikidata.org/entity/Q7837530	en	Tree Aid	59	2020-01-01T00:00:00Z
3264	http://www.wikidata.org/entity/Q7837530	en	Tree Aid	77	2021-01-01T00:00:00Z
3265	http://www.wikidata.org/entity/Q7837530	en	Tree Aid	52	2018-01-01T00:00:00Z
3266	http://www.wikidata.org/entity/Q7837530	en	Tree Aid	50	2017-01-01T00:00:00Z
3267	http://www.wikidata.org/entity/Q7893586	en	United Talent Agency	900	2018-01-01T00:00:00Z
3268	http://www.wikidata.org/entity/Q7918048	en	Veeam	4400	2015-10-01T00:00:00Z
3269	http://www.wikidata.org/entity/Q7921942	en	Vernalis Research	65	2018-12-08T00:00:00Z
3270	http://www.wikidata.org/entity/Q7924330	en	Vi Senior Living, Classic Residence	2700	2016-05-01T00:00:00Z
3271	http://www.wikidata.org/entity/Q8064381	en	Zagg	628	2019-12-31T00:00:00Z
3272	http://www.wikidata.org/entity/Q8183600	en	Agrostroj Pelhřimov	2456	2018-01-01T00:00:00Z
3273	http://www.wikidata.org/entity/Q9158241	en	Anwil	1318	2018-01-01T00:00:00Z
3274	http://www.wikidata.org/entity/Q9177992	en	Boryszew	9520	2018-01-01T00:00:00Z
3275	http://www.wikidata.org/entity/Q7777324	en	Theatr Genedlaethol Cymru	15	2021-01-01T00:00:00Z
3276	http://www.wikidata.org/entity/Q7808973	en	Tipsport	38	2019-01-01T00:00:00Z
3277	http://www.wikidata.org/entity/Q7876533	en	Ubiquiti Networks	843	2018-06-30T00:00:00Z
3278	http://www.wikidata.org/entity/Q7880250	en	Ultimate Software	4877	2018-01-01T00:00:00Z
3279	http://www.wikidata.org/entity/Q7918631	en	Veidekke	8200	2020-01-01T00:00:00Z
3280	http://www.wikidata.org/entity/Q7919489	en	Vemex	6	2018-01-01T00:00:00Z
3281	http://www.wikidata.org/entity/Q7919489	en	Vemex	19	2017-01-01T00:00:00Z
3282	http://www.wikidata.org/entity/Q7919489	en	Vemex	2	2019-01-01T00:00:00Z
3283	http://www.wikidata.org/entity/Q8239871	en	Fincentrum	81	2015-01-01T00:00:00Z
3284	http://www.wikidata.org/entity/Q9358615	en	ThyssenKrupp Energostal	1067	2018-01-01T00:00:00Z
3285	http://www.wikidata.org/entity/Q9369097	en	Volkswagen Poznań	11765	2018-01-01T00:00:00Z
3286	http://www.wikidata.org/entity/Q7845389	en	Troms Kraft	10	2020-01-01T00:00:00Z
3287	http://www.wikidata.org/entity/Q7893816	en	Unity Technologies	2000	2018-01-01T00:00:00Z
3288	http://www.wikidata.org/entity/Q7924717	en	VicTrack	387	2018-06-01T00:00:00Z
3289	http://www.wikidata.org/entity/Q9192339	en	Qemetica	3871	2018-01-01T00:00:00Z
3290	http://www.wikidata.org/entity/Q9266793	en	Opel Manufacturing Poland	81	2018-01-01T00:00:00Z
3291	http://www.wikidata.org/entity/Q9266793	en	Opel Manufacturing Poland	2853	2018-01-01T00:00:00Z
3292	http://www.wikidata.org/entity/Q9360153	en	Neuca	3861	2018-01-01T00:00:00Z
3293	http://www.wikidata.org/entity/Q7849188	en	TrønderEnergi	280	2021-01-01T00:00:00Z
3294	http://www.wikidata.org/entity/Q7863740	en	UAL Corporation	47000	2009-01-01T00:00:00Z
3295	http://www.wikidata.org/entity/Q7894055	en	Universal Robots	620	2018-01-01T00:00:00Z
3296	http://www.wikidata.org/entity/Q7894055	en	Universal Robots	1000	2022-01-01T00:00:00Z
3297	http://www.wikidata.org/entity/Q7939276	en	TPG Telecom	4500	2010-01-01T00:00:00Z
3298	http://www.wikidata.org/entity/Q8227578	en	GSP Belgrade	5574	2016-01-01T00:00:00Z
3299	http://www.wikidata.org/entity/Q9281221	en	Famur SA	5164	2018-01-01T00:00:00Z
3300	http://www.wikidata.org/entity/Q7833614	en	TFI International	16753	2020-01-01T00:00:00Z
3301	http://www.wikidata.org/entity/Q8034666	en	Workday, Inc.	16500	2022-01-01T00:00:00Z
3302	http://www.wikidata.org/entity/Q8308333	en	Primorsky Konditer	519	2011-01-01T00:00:00Z
3303	http://www.wikidata.org/entity/Q8550700	en	Madeta	1563	2018-01-01T00:00:00Z
3304	http://www.wikidata.org/entity/Q8561619		Q8561619	120	2006-01-01T00:00:00Z
3305	http://www.wikidata.org/entity/Q9144241	en	Albert Česká republika	10605	2016-01-01T00:00:00Z
3306	http://www.wikidata.org/entity/Q9144241	en	Albert Česká republika	10604	2019-01-01T00:00:00Z
3307	http://www.wikidata.org/entity/Q9144241	en	Albert Česká republika	10657	2018-01-01T00:00:00Z
3308	http://www.wikidata.org/entity/Q9144241	en	Albert Česká republika	10604	2017-01-01T00:00:00Z
3309	http://www.wikidata.org/entity/Q9144241	en	Albert Česká republika	10846	2020-01-01T00:00:00Z
3310	http://www.wikidata.org/entity/Q9144241	en	Albert Česká republika	13358	2015-01-01T00:00:00Z
3311	http://www.wikidata.org/entity/Q9360300	en	Totalizator Sportowy	2633	2015-01-01T00:00:00Z
3312	http://www.wikidata.org/entity/Q9386310	en	Zakłady Tłuszczowe Kruszwica	840	2018-01-01T00:00:00Z
3313	http://www.wikidata.org/entity/Q7800873	en	Tidewater	4513	2020-12-31T00:00:00Z
3314	http://www.wikidata.org/entity/Q7820389	en	Toms International	540	2021-01-01T00:00:00Z
3315	http://www.wikidata.org/entity/Q7969414	en	Warhorse Studios	220	2022-11-01T00:00:00Z
3316	http://www.wikidata.org/entity/Q7969414	en	Warhorse Studios	1	2016-01-01T00:00:00Z
3317	http://www.wikidata.org/entity/Q7969414	en	Warhorse Studios	120	2019-01-01T00:00:00Z
3318	http://www.wikidata.org/entity/Q9253957	en	Energa	9456	2018-01-01T00:00:00Z
3319	http://www.wikidata.org/entity/Q9295185		Q9295185	1579	2018-01-01T00:00:00Z
3320	http://www.wikidata.org/entity/Q9295231		Q9295231	1937	2018-01-01T00:00:00Z
3321	http://www.wikidata.org/entity/Q7893681	en	Unitel Mongolia	1000	2014-01-01T00:00:00Z
3322	http://www.wikidata.org/entity/Q8079748	en	České Radiokomunikace	335	2017-01-01T00:00:00Z
3323	http://www.wikidata.org/entity/Q8079748	en	České Radiokomunikace	350	2019-01-01T00:00:00Z
3324	http://www.wikidata.org/entity/Q8079748	en	České Radiokomunikace	346	2018-01-01T00:00:00Z
3325	http://www.wikidata.org/entity/Q7833819	en	Transcapitalbank	2447	2013-12-31T00:00:00Z
3326	http://www.wikidata.org/entity/Q7876533	en	Ubiquiti Networks	1377	2022-06-30T00:00:00Z
3327	http://www.wikidata.org/entity/Q7839848	en	Tri Polyta	1840	2017-01-01T00:00:00Z
3328	http://www.wikidata.org/entity/Q8029787	en	Wolf & Badger	126	2021-01-01T00:00:00Z
3329	http://www.wikidata.org/entity/Q8029787	en	Wolf & Badger	39	2018-01-01T00:00:00Z
3330	http://www.wikidata.org/entity/Q8030340	en	Wollensak	550	1965-01-01T00:00:00Z
3331	http://www.wikidata.org/entity/Q8565195	en	20th Digital Studio	450	2017-01-01T00:00:00Z
3332	http://www.wikidata.org/entity/Q7808973	en	Tipsport	34	2022-01-01T00:00:00Z
3333	http://www.wikidata.org/entity/Q7808973	en	Tipsport	33	2021-01-01T00:00:00Z
3334	http://www.wikidata.org/entity/Q9259391	en	FCA Poland	2615	2018-01-01T00:00:00Z
3335	http://www.wikidata.org/entity/Q10541151	en	Jula	2700	2016-01-01T00:00:00Z
3336	http://www.wikidata.org/entity/Q10688876	en	Södra Cell Mönsterås	414	2020-01-01T00:00:00Z
3337	http://www.wikidata.org/entity/Q10948835	en	Bakkafrost	1073	2018-01-01T00:00:00Z
3338	http://www.wikidata.org/entity/Q10692298	en	Telenor Sweden	1782	2012-12-01T00:00:00Z
3339	http://www.wikidata.org/entity/Q11171518	en	Čepro	792	2020-01-01T00:00:00Z
3340	http://www.wikidata.org/entity/Q11171518	en	Čepro	766	2017-01-01T00:00:00Z
3341	http://www.wikidata.org/entity/Q11171518	en	Čepro	768	2015-01-01T00:00:00Z
3342	http://www.wikidata.org/entity/Q11171518	en	Čepro	773	2016-01-01T00:00:00Z
3343	http://www.wikidata.org/entity/Q11171518	en	Čepro	778	2019-01-01T00:00:00Z
3344	http://www.wikidata.org/entity/Q11171518	en	Čepro	757	2018-01-01T00:00:00Z
3345	http://www.wikidata.org/entity/Q11177437	en	Národní rozvojová banka	194	2018-01-01T00:00:00Z
3346	http://www.wikidata.org/entity/Q11177437	en	Národní rozvojová banka	194	2017-01-01T00:00:00Z
3347	http://www.wikidata.org/entity/Q10402912	en	ŠkoFIN	233	2020-01-01T00:00:00Z
3348	http://www.wikidata.org/entity/Q10402912	en	ŠkoFIN	232	2017-01-01T00:00:00Z
3349	http://www.wikidata.org/entity/Q10402912	en	ŠkoFIN	238	2019-01-01T00:00:00Z
3350	http://www.wikidata.org/entity/Q10402912	en	ŠkoFIN	232	2018-01-01T00:00:00Z
3351	http://www.wikidata.org/entity/Q10856997	en	ZONER software	74	2018-01-01T00:00:00Z
3352	http://www.wikidata.org/entity/Q11159866	en	Gilat Satellite Networks Ltd.	864	2020-07-07T00:00:00Z
3353	http://www.wikidata.org/entity/Q11223969	en	IHI Aerospace	1000	2020-04-29T00:00:00Z
3354	http://www.wikidata.org/entity/Q11086801	en	College of Entrepreneurship and Law	57	2017-01-01T00:00:00Z
3355	http://www.wikidata.org/entity/Q11089971	en	ČEZ Distribuce	4509	2018-01-01T00:00:00Z
3356	http://www.wikidata.org/entity/Q10605824	en	Oatly	2009	2022-01-01T00:00:00Z
3357	http://www.wikidata.org/entity/Q10723691	en	Air Bank	816	2019-12-31T00:00:00Z
3358	http://www.wikidata.org/entity/Q10723691	en	Air Bank	988	2020-12-31T00:00:00Z
3359	http://www.wikidata.org/entity/Q10723691	en	Air Bank	767	2018-01-01T00:00:00Z
3360	http://www.wikidata.org/entity/Q10723691	en	Air Bank	739	2017-01-01T00:00:00Z
3361	http://www.wikidata.org/entity/Q10852718	en	Jolly-Pasta	263	2019-03-01T00:00:00Z
3362	http://www.wikidata.org/entity/Q10854950	en	Liberty Ostrava	4032	2017-01-01T00:00:00Z
3363	http://www.wikidata.org/entity/Q10854950	en	Liberty Ostrava	4021	2018-01-01T00:00:00Z
3364	http://www.wikidata.org/entity/Q10854950	en	Liberty Ostrava	4536	2016-01-01T00:00:00Z
3365	http://www.wikidata.org/entity/Q10854950	en	Liberty Ostrava	6786	2015-01-01T00:00:00Z
3366	http://www.wikidata.org/entity/Q10854950	en	Liberty Ostrava	4934	2020-01-01T00:00:00Z
3367	http://www.wikidata.org/entity/Q11158393	en	Aker Solutions Stord	1700	2020-02-01T00:00:00Z
3368	http://www.wikidata.org/entity/Q11159151	en	Fitjar Kraftlag	18	2018-01-01T00:00:00Z
3369	http://www.wikidata.org/entity/Q10443590	en	Castellum	388	2018-12-01T00:00:00Z
