	ceoname.value	company.value	companyLabel.xml:lang	companyLabel.value	ceonameLabel.xml:lang	ceonameLabel.value	starttime.value
511	http://www.wikidata.org/entity/Q1460107	http://www.wikidata.org/entity/Q573103	en	TUI Group	en	Friedrich Joussen	2013-01-01T00:00:00Z
512	http://www.wikidata.org/entity/Q1498460	http://www.wikidata.org/entity/Q108679982	en	Jardin de Greta	en	María Silva	2019-01-01T00:00:00Z
513	http://www.wikidata.org/entity/Q432929	http://www.wikidata.org/entity/Q248	en	Intel	en	Andrew Grove	1987-01-01T00:00:00Z
514	http://www.wikidata.org/entity/Q432929	http://www.wikidata.org/entity/Q248	en	Intel	en	Andrew Grove	1987-01-01T00:00:00Z
515	http://www.wikidata.org/entity/Q1678053	http://www.wikidata.org/entity/Q44294	en	Ford Motor Company	en	Jacques Nasser	1999-01-01T00:00:00Z
516	http://www.wikidata.org/entity/Q1686485	http://www.wikidata.org/entity/Q54173	en	General Electric	en	Jeff Immelt	2001-01-01T00:00:00Z
517	http://www.wikidata.org/entity/Q1686485	http://www.wikidata.org/entity/Q54173	en	General Electric	en	Jeff Immelt	2001-01-01T00:00:00Z
518	http://www.wikidata.org/entity/Q436505	http://www.wikidata.org/entity/Q212900	en	Lehman Brothers	en	Richard S. Fuld	1994-01-01T00:00:00Z
519	http://www.wikidata.org/entity/Q1437140	http://www.wikidata.org/entity/Q864407	en	The Home Depot	en	Frank Blake	2007-01-02T00:00:00Z
520	http://www.wikidata.org/entity/Q380406	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	François-Xavier Ortoli	1984-01-01T00:00:00Z
521	http://www.wikidata.org/entity/Q380406	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	François-Xavier Ortoli	1984-01-01T00:00:00Z
522	http://www.wikidata.org/entity/Q454092	http://www.wikidata.org/entity/Q169925	en	Mozilla Corporation	en	John Lilly	2008-01-01T00:00:00Z
523	http://www.wikidata.org/entity/Q454092	http://www.wikidata.org/entity/Q169925	en	Mozilla Corporation	en	John Lilly	2008-01-01T00:00:00Z
524	http://www.wikidata.org/entity/Q445250	http://www.wikidata.org/entity/Q169925	en	Mozilla Corporation	en	Mitchell Baker	2020-04-08T00:00:00Z
525	http://www.wikidata.org/entity/Q445250	http://www.wikidata.org/entity/Q169925	en	Mozilla Corporation	en	Mitchell Baker	2020-04-08T00:00:00Z
526	http://www.wikidata.org/entity/Q445250	http://www.wikidata.org/entity/Q169925	en	Mozilla Corporation	en	Mitchell Baker	2005-08-03T00:00:00Z
527	http://www.wikidata.org/entity/Q445250	http://www.wikidata.org/entity/Q169925	en	Mozilla Corporation	en	Mitchell Baker	2005-08-03T00:00:00Z
528	http://www.wikidata.org/entity/Q1445880	http://www.wikidata.org/entity/Q215293	en	Volvo Cars	en	Håkan Samuelsson	2012-01-01T00:00:00Z
529	http://www.wikidata.org/entity/Q1395663	http://www.wikidata.org/entity/Q1318049	en	WPP plc	en	Martin Sorrell	1985-01-01T00:00:00Z
530	http://www.wikidata.org/entity/Q1395663	http://www.wikidata.org/entity/Q1318049	en	WPP plc	en	Martin Sorrell	1985-01-01T00:00:00Z
531	http://www.wikidata.org/entity/Q1712728	http://www.wikidata.org/entity/Q118201507		Q118201507	en	Julius Kaliski	1924-01-01T00:00:00Z
532	http://www.wikidata.org/entity/Q1479977	http://www.wikidata.org/entity/Q119163047		Q119163047	en	Jörg Junhold	2000-08-01T00:00:00Z
533	http://www.wikidata.org/entity/Q446378	http://www.wikidata.org/entity/Q336717	en	ČD Cargo	en	Gustáv Slamečka	2011-01-01T00:00:00Z
534	http://www.wikidata.org/entity/Q1772979	http://www.wikidata.org/entity/Q190238	en	Norwegian Broadcasting Corporation	en	Bjartmar Gjerde	1981-01-01T00:00:00Z
535	http://www.wikidata.org/entity/Q1771420	http://www.wikidata.org/entity/Q190238	en	Norwegian Broadcasting Corporation	en	Torolf Elster	1972-01-01T00:00:00Z
536	http://www.wikidata.org/entity/Q1460530	http://www.wikidata.org/entity/Q608917	en	Budapesti Közlekedési Központ	en	Dávid Vitézy	2010-10-27T00:00:00Z
537	http://www.wikidata.org/entity/Q1460530	http://www.wikidata.org/entity/Q608917	en	Budapesti Közlekedési Központ	en	Dávid Vitézy	2010-10-27T00:00:00Z
538	http://www.wikidata.org/entity/Q12323903	http://www.wikidata.org/entity/Q818846	en	Novo Nordisk	en	Lars Rebien Sørensen	2000-11-13T00:00:00Z
539	http://www.wikidata.org/entity/Q12323903	http://www.wikidata.org/entity/Q818846	en	Novo Nordisk	en	Lars Rebien Sørensen	2000-11-13T00:00:00Z
540	http://www.wikidata.org/entity/Q21096194	http://www.wikidata.org/entity/Q17142365	en	Infobip	en	Silvio Kutic	2006-01-01T00:00:00Z
541	http://www.wikidata.org/entity/Q21590849	http://www.wikidata.org/entity/Q94695518	en	Aprila Bank ASA	en	Halvor Sannes Lande	2019-08-01T00:00:00Z
542	http://www.wikidata.org/entity/Q21580140	http://www.wikidata.org/entity/Q21580706	en	Cybatar	en	Phiwa Nkambule	2014-10-01T00:00:00Z
543	http://www.wikidata.org/entity/Q21580140	http://www.wikidata.org/entity/Q21580706	en	Cybatar	en	Phiwa Nkambule	2014-10-01T00:00:00Z
544	http://www.wikidata.org/entity/Q21580140	http://www.wikidata.org/entity/Q24234023	en	Riovic	en	Phiwa Nkambule	2015-01-01T00:00:00Z
545	http://www.wikidata.org/entity/Q21402364	http://www.wikidata.org/entity/Q27110145	en	Edicions del Periscopi	en	Aniol Rafel i Borrell	2012-01-01T00:00:00Z
546	http://www.wikidata.org/entity/Q21558230	http://www.wikidata.org/entity/Q48451697	en	Kongresové centrum Praha	en	Václav Novotný	2013-01-01T00:00:00Z
547	http://www.wikidata.org/entity/Q21558230	http://www.wikidata.org/entity/Q48451697	en	Kongresové centrum Praha	en	Václav Novotný	2013-01-01T00:00:00Z
548	http://www.wikidata.org/entity/Q21552341	http://www.wikidata.org/entity/Q2717882	en	Holiday Inn	en	Michael D. Rose	1981-01-01T00:00:00Z
549	http://www.wikidata.org/entity/Q21552673	http://www.wikidata.org/entity/Q3157622	en	Jacobs Engineering Group	en	Steven J. Demetriou	2015-08-17T00:00:00Z
550	http://www.wikidata.org/entity/Q21552673	http://www.wikidata.org/entity/Q3157622	en	Jacobs Engineering Group	en	Steven J. Demetriou	2015-08-17T00:00:00Z
551	http://www.wikidata.org/entity/Q12759668	http://www.wikidata.org/entity/Q6515085	en	Telia Norge	en	Stein-Erik Vellan	2019-12-04T00:00:00Z
552	http://www.wikidata.org/entity/Q12572999	http://www.wikidata.org/entity/Q248	en	Intel	en	Brian Krzanich	2013-05-16T00:00:00Z
553	http://www.wikidata.org/entity/Q12572999	http://www.wikidata.org/entity/Q248	en	Intel	en	Brian Krzanich	2013-05-16T00:00:00Z
554	http://www.wikidata.org/entity/Q12759668	http://www.wikidata.org/entity/Q11993855	en	OneCall	en	Stein-Erik Vellan	2019-12-04T00:00:00Z
555	http://www.wikidata.org/entity/Q12759668	http://www.wikidata.org/entity/Q11993855	en	OneCall	en	Stein-Erik Vellan	2019-12-04T00:00:00Z
556	http://www.wikidata.org/entity/Q12329016	http://www.wikidata.org/entity/Q18224	en	Maersk	en	Nils Smedegaard Andersen	2007-01-01T00:00:00Z
557	http://www.wikidata.org/entity/Q12329016	http://www.wikidata.org/entity/Q18224	en	Maersk	en	Nils Smedegaard Andersen	2007-01-01T00:00:00Z
558	http://www.wikidata.org/entity/Q21551443	http://www.wikidata.org/entity/Q155026	en	United Parcel Service	en	Carol Tomé	2020-01-01T00:00:00Z
559	http://www.wikidata.org/entity/Q13578363	http://www.wikidata.org/entity/Q341134	en	Česká televize	en	Jiří Balvín	2001-01-01T00:00:00Z
560	http://www.wikidata.org/entity/Q21395999	http://www.wikidata.org/entity/Q381100	en	Prague Public Transit Company	en	Petr Witowski	2018-01-01T00:00:00Z
561	http://www.wikidata.org/entity/Q21395999	http://www.wikidata.org/entity/Q381100	en	Prague Public Transit Company	en	Petr Witowski	2018-01-01T00:00:00Z
562	http://www.wikidata.org/entity/Q7816106	http://www.wikidata.org/entity/Q58230523	en	Six Nations Rugby Ltd	en	Tom Harrison	2023-04-01T00:00:00Z
563	http://www.wikidata.org/entity/Q21175252	http://www.wikidata.org/entity/Q7936440	en	Vista Equity Partners	en	Robert F. Smith	2000-01-01T00:00:00Z
564	http://www.wikidata.org/entity/Q12377489	http://www.wikidata.org/entity/Q3622799	en	Studsvik	en	Tõive Kivikas	1990-01-01T00:00:00Z
565	http://www.wikidata.org/entity/Q13194093	http://www.wikidata.org/entity/Q25499288	en	Northway Biotech	en	Vladas Algirdas Bumelis	2020-12-07T00:00:00Z
566	http://www.wikidata.org/entity/Q21711860	http://www.wikidata.org/entity/Q190238	en	Norwegian Broadcasting Corporation	en	Vibeke Fürst Haugen	2022-01-01T00:00:00Z
567	http://www.wikidata.org/entity/Q19297571	http://www.wikidata.org/entity/Q27530	en	Mercedes-Benz Group	en	Ola Källenius	2019-05-22T00:00:00Z
568	http://www.wikidata.org/entity/Q19297571	http://www.wikidata.org/entity/Q27530	en	Mercedes-Benz Group	en	Ola Källenius	2019-05-22T00:00:00Z
569	http://www.wikidata.org/entity/Q22278143	http://www.wikidata.org/entity/Q2031726	en	Westpac	en	Brian Hartzer	2015-02-02T00:00:00Z
570	http://www.wikidata.org/entity/Q19371832	http://www.wikidata.org/entity/Q3102177	en	Gyldendal Norsk Forlag	en	Arne Magnus	2015-01-01T00:00:00Z
571	http://www.wikidata.org/entity/Q22007263	http://www.wikidata.org/entity/Q156959	en	Merck KGaA	en	Stefan Oschmann	2016-04-01T00:00:00Z
572	http://www.wikidata.org/entity/Q21997525	http://www.wikidata.org/entity/Q219508	en	Citigroup	en	Jane Fraser	2021-02-01T00:00:00Z
573	http://www.wikidata.org/entity/Q21997525	http://www.wikidata.org/entity/Q219508	en	Citigroup	en	Jane Fraser	2021-02-01T00:00:00Z
574	http://www.wikidata.org/entity/Q19282035	http://www.wikidata.org/entity/Q19840922	en	Three UK	en	David Dyson	2011-07-01T00:00:00Z
575	http://www.wikidata.org/entity/Q19282035	http://www.wikidata.org/entity/Q19840922	en	Three UK	en	David Dyson	2011-07-01T00:00:00Z
576	http://www.wikidata.org/entity/Q8068146	http://www.wikidata.org/entity/Q478214	en	Tesla, Inc.	en	Ze'ev Drori	2002-12-01T00:00:00Z
577	http://www.wikidata.org/entity/Q8068146	http://www.wikidata.org/entity/Q478214	en	Tesla, Inc.	en	Ze'ev Drori	2002-12-01T00:00:00Z
578	http://www.wikidata.org/entity/Q19663112	http://www.wikidata.org/entity/Q548278	en	Standard Chartered	en	Bill Winters	2019-04-01T00:00:00Z
579	http://www.wikidata.org/entity/Q8016503	http://www.wikidata.org/entity/Q604924	en	SRI International	en	William P. Sommers	1994-01-01T00:00:00Z
580	http://www.wikidata.org/entity/Q8013529	http://www.wikidata.org/entity/Q604924	en	SRI International	en	William Jeffrey	2014-01-01T00:00:00Z
581	http://www.wikidata.org/entity/Q8008880	http://www.wikidata.org/entity/Q604924	en	SRI International	en	William F. Talbot	1947-01-01T00:00:00Z
582	http://www.wikidata.org/entity/Q22350976	http://www.wikidata.org/entity/Q787714	en	PGE Polska Grupa Energetyczna	en	Henryk Baranowski	2017-02-14T00:00:00Z
583	http://www.wikidata.org/entity/Q22350976	http://www.wikidata.org/entity/Q787714	en	PGE Polska Grupa Energetyczna	en	Henryk Baranowski	2017-02-14T00:00:00Z
584	http://www.wikidata.org/entity/Q22074671	http://www.wikidata.org/entity/Q933787	en	Škoda Transportation	en	Josef Bernard	2010-01-01T00:00:00Z
585	http://www.wikidata.org/entity/Q22074671	http://www.wikidata.org/entity/Q933787	en	Škoda Transportation	en	Josef Bernard	2010-01-01T00:00:00Z
586	http://www.wikidata.org/entity/Q19254729	http://www.wikidata.org/entity/Q4331470	en	Port of Odesa	en	Ihor Tkachuk	2016-09-16T00:00:00Z
587	http://www.wikidata.org/entity/Q22137354	http://www.wikidata.org/entity/Q7243481	en	Primerica	en	John A. Addison Jr.	1999-01-01T00:00:00Z
588	http://www.wikidata.org/entity/Q19285388	http://www.wikidata.org/entity/Q156578	en	Volkswagen Group	en	Herbert Diess	2018-04-01T00:00:00Z
589	http://www.wikidata.org/entity/Q22813963	http://www.wikidata.org/entity/Q2360847	en	Zaporizhstal	en	Rostyslav Shurma	2012-07-30T00:00:00Z
590	http://www.wikidata.org/entity/Q8061934	http://www.wikidata.org/entity/Q8058741	en	Your Black Muslim Bakery	en	Yusuf Bey IV	2005-01-01T00:00:00Z
591	http://www.wikidata.org/entity/Q8017137	http://www.wikidata.org/entity/Q190464	en	HSBC	en	William Purves	1986-01-01T00:00:00Z
592	http://www.wikidata.org/entity/Q8017137	http://www.wikidata.org/entity/Q190464	en	HSBC	en	William Purves	1986-01-01T00:00:00Z
593	http://www.wikidata.org/entity/Q19623759	http://www.wikidata.org/entity/Q1965898	en	Naspers	en	Bob van Dijk	2014-04-01T00:00:00Z
594	http://www.wikidata.org/entity/Q19623759	http://www.wikidata.org/entity/Q1965898	en	Naspers	en	Bob van Dijk	2014-04-01T00:00:00Z
595	http://www.wikidata.org/entity/Q22077776	http://www.wikidata.org/entity/Q5183722	en	Credit Karma	en	Kenneth Lin	2007-01-01T00:00:00Z
596	http://www.wikidata.org/entity/Q19297571	http://www.wikidata.org/entity/Q76754241	en	Mercedes-Benz AG	en	Ola Källenius	2019-05-22T00:00:00Z
597	http://www.wikidata.org/entity/Q19297571	http://www.wikidata.org/entity/Q26966	en	Mercedes-AMG	en	Ola Källenius	2010-04-01T00:00:00Z
598	http://www.wikidata.org/entity/Q22350980	http://www.wikidata.org/entity/Q2397198	en	Tauron Polska Energia	en	Filip Grzegorczyk	2016-11-15T00:00:00Z
599	http://www.wikidata.org/entity/Q22350980	http://www.wikidata.org/entity/Q2397198	en	Tauron Polska Energia	en	Filip Grzegorczyk	2016-11-15T00:00:00Z
600	http://www.wikidata.org/entity/Q18977843	http://www.wikidata.org/entity/Q110942592	en	Smart Doll	en	Danny Choo	2009-01-01T00:00:00Z
601	http://www.wikidata.org/entity/Q8010572	http://www.wikidata.org/entity/Q181507	en	SunTrust Banks	en	William H. Rogers Jr.	2011-01-01T00:00:00Z
602	http://www.wikidata.org/entity/Q8010572	http://www.wikidata.org/entity/Q181507	en	SunTrust Banks	en	William H. Rogers Jr.	2011-01-01T00:00:00Z
603	http://www.wikidata.org/entity/Q19664798	http://www.wikidata.org/entity/Q861042	en	Western Union	en	Hikmet Ersek	2010-01-01T00:00:00Z
604	http://www.wikidata.org/entity/Q19664798	http://www.wikidata.org/entity/Q861042	en	Western Union	en	Hikmet Ersek	2010-01-01T00:00:00Z
605	http://www.wikidata.org/entity/Q19482177	http://www.wikidata.org/entity/Q2005282	en	Proximus	en	Guillaume Boutin	2019-11-01T00:00:00Z
606	http://www.wikidata.org/entity/Q8273280	http://www.wikidata.org/entity/Q30321616	en	Altaba	en	Terry Semel	2001-01-01T00:00:00Z
607	http://www.wikidata.org/entity/Q22007406	http://www.wikidata.org/entity/Q1465461	en	National Grid plc	en	John Pettigrew	2016-01-01T00:00:00Z
608	http://www.wikidata.org/entity/Q22007406	http://www.wikidata.org/entity/Q1465461	en	National Grid plc	en	John Pettigrew	2016-01-01T00:00:00Z
609	http://www.wikidata.org/entity/Q8421760	http://www.wikidata.org/entity/Q1479375	en	MTR Corporation Limited	en	Jay Walder	2012-01-01T00:00:00Z
610	http://www.wikidata.org/entity/Q9152973	http://www.wikidata.org/entity/Q1593113	en	Orlen Unipetrol	en	Andrzej Modrzejewski	2016-07-02T00:00:00Z
611	http://www.wikidata.org/entity/Q9152973	http://www.wikidata.org/entity/Q1593113	en	Orlen Unipetrol	en	Andrzej Modrzejewski	2016-07-02T00:00:00Z
612	http://www.wikidata.org/entity/Q22278359	http://www.wikidata.org/entity/Q17086932	en	Veganz	en	Jan Bredack	2011-01-01T00:00:00Z
613	http://www.wikidata.org/entity/Q8056305	http://www.wikidata.org/entity/Q108390523	en	Globis	en	Yoshito Hori	1992-08-01T00:00:00Z
614	http://www.wikidata.org/entity/Q8056305	http://www.wikidata.org/entity/Q108390523	en	Globis	en	Yoshito Hori	1992-08-01T00:00:00Z
615	http://www.wikidata.org/entity/Q9152973	http://www.wikidata.org/entity/Q971649	en	Orlen	en	Andrzej Modrzejewski	1999-04-16T00:00:00Z
616	http://www.wikidata.org/entity/Q19661212	http://www.wikidata.org/entity/Q116452644	en	Netflix, Inc.	en	Ted Sarandos	2020-07-14T00:00:00Z
617	http://www.wikidata.org/entity/Q19277183	http://www.wikidata.org/entity/Q157852	en	Deutsche Börse	en	Carsten Kengeter	2015-06-01T00:00:00Z
618	http://www.wikidata.org/entity/Q2745626	http://www.wikidata.org/entity/Q11463	en	Adobe	en	Bruce Chizen	2000-01-01T00:00:00Z
619	http://www.wikidata.org/entity/Q2745626	http://www.wikidata.org/entity/Q11463	en	Adobe	en	Bruce Chizen	2000-01-01T00:00:00Z
620	http://www.wikidata.org/entity/Q1038336	http://www.wikidata.org/entity/Q77826242	en	Petrikowsky & Comp. in Schedewitz-Zwickau, Wollkämmerei und Kammgarnspinnerei	en	Carl Gottfried Haentze	1835-01-01T00:00:00Z
621	http://www.wikidata.org/entity/Q1038336	http://www.wikidata.org/entity/Q77826242	en	Petrikowsky & Comp. in Schedewitz-Zwickau, Wollkämmerei und Kammgarnspinnerei	en	Carl Gottfried Haentze	1835-01-01T00:00:00Z
622	http://www.wikidata.org/entity/Q6128032	http://www.wikidata.org/entity/Q66	en	Boeing	en	James A. Bell	2005-01-01T00:00:00Z
623	http://www.wikidata.org/entity/Q6128032	http://www.wikidata.org/entity/Q66	en	Boeing	en	James A. Bell	2005-01-01T00:00:00Z
624	http://www.wikidata.org/entity/Q974228	http://www.wikidata.org/entity/Q9325	en	Lufthansa	en	Wolfgang Mayrhuber	2003-06-18T00:00:00Z
625	http://www.wikidata.org/entity/Q1045681	http://www.wikidata.org/entity/Q9325	en	Lufthansa	en	Carsten Spohr	2014-05-01T00:00:00Z
626	http://www.wikidata.org/entity/Q3391698	http://www.wikidata.org/entity/Q44504	en	Inditex	en	Pablo Isla	2005-01-01T00:00:00Z
627	http://www.wikidata.org/entity/Q3391698	http://www.wikidata.org/entity/Q44504	en	Inditex	en	Pablo Isla	2005-01-01T00:00:00Z
628	http://www.wikidata.org/entity/Q3458948	http://www.wikidata.org/entity/Q147505	en	Zappos	en	Tony Hsieh	1999-01-01T00:00:00Z
629	http://www.wikidata.org/entity/Q6011806	http://www.wikidata.org/entity/Q215363	en	Sveriges Television	en	Sam Nilsson	1981-01-01T00:00:00Z
630	http://www.wikidata.org/entity/Q6011806	http://www.wikidata.org/entity/Q215363	en	Sveriges Television	en	Sam Nilsson	1981-01-01T00:00:00Z
631	http://www.wikidata.org/entity/Q5980411	http://www.wikidata.org/entity/Q259013	en	Centrica	en	Iain Conn	2015-01-01T00:00:00Z
632	http://www.wikidata.org/entity/Q5980411	http://www.wikidata.org/entity/Q259013	en	Centrica	en	Iain Conn	2015-01-01T00:00:00Z
633	http://www.wikidata.org/entity/Q6020223	http://www.wikidata.org/entity/Q31889262		Q31889262	en	Gottfrid Nymberg	1918-01-01T00:00:00Z
634	http://www.wikidata.org/entity/Q5934295	http://www.wikidata.org/entity/Q97941105		Q97941105	en	Jordi Llompart	2000-01-01T00:00:00Z
635	http://www.wikidata.org/entity/Q983111	http://www.wikidata.org/entity/Q1418	en	Nokia	en	Stephen Elop	2010-01-01T00:00:00Z
636	http://www.wikidata.org/entity/Q3369320	http://www.wikidata.org/entity/Q157062	en	Unilever	en	Patrick Cescau	2005-04-01T00:00:00Z
637	http://www.wikidata.org/entity/Q6136769	http://www.wikidata.org/entity/Q604924	en	SRI International	en	James J. Tietjen	1990-01-01T00:00:00Z
638	http://www.wikidata.org/entity/Q4967214	http://www.wikidata.org/entity/Q17301523	en	Saba Infraestructuras S.A.	en	Salvador Alemany	2011-12-14T00:00:00Z
639	http://www.wikidata.org/entity/Q3421200	http://www.wikidata.org/entity/Q7414	en	The Walt Disney Company	en	Raymond Watson	1984-01-01T00:00:00Z
640	http://www.wikidata.org/entity/Q2791020	http://www.wikidata.org/entity/Q38076	en	McDonald’s	en	Fred L. Turner	1974-01-01T00:00:00Z
641	http://www.wikidata.org/entity/Q3376883	http://www.wikidata.org/entity/Q3210329	en	La Maison Simons	en	Peter Simons	1996-01-01T00:00:00Z
642	http://www.wikidata.org/entity/Q3376883	http://www.wikidata.org/entity/Q3210329	en	La Maison Simons	en	Peter Simons	1996-01-01T00:00:00Z
643	http://www.wikidata.org/entity/Q2861138	http://www.wikidata.org/entity/Q35339	en	WWE	en	Ari Emanuel	2024-02-22T00:00:00Z
644	http://www.wikidata.org/entity/Q3467617	http://www.wikidata.org/entity/Q11228089	en	Bontonfilm	en	Martin Kratochvíl	2003-01-01T00:00:00Z
645	http://www.wikidata.org/entity/Q3467617	http://www.wikidata.org/entity/Q11228089	en	Bontonfilm	en	Martin Kratochvíl	2003-01-01T00:00:00Z
646	http://www.wikidata.org/entity/Q6137947	http://www.wikidata.org/entity/Q11251919	en	UK Financial Investments	en	James Leigh-Pemberton	2013-10-01T00:00:00Z
647	http://www.wikidata.org/entity/Q1148995	http://www.wikidata.org/entity/Q248	en	Intel	en	Paul Otellini	2005-05-18T00:00:00Z
648	http://www.wikidata.org/entity/Q1148995	http://www.wikidata.org/entity/Q248	en	Intel	en	Paul Otellini	2005-05-18T00:00:00Z
649	http://www.wikidata.org/entity/Q944509	http://www.wikidata.org/entity/Q54173	en	General Electric	en	Owen D. Young	1919-01-01T00:00:00Z
650	http://www.wikidata.org/entity/Q944509	http://www.wikidata.org/entity/Q54173	en	General Electric	en	Owen D. Young	1919-01-01T00:00:00Z
651	http://www.wikidata.org/entity/Q1082789	http://www.wikidata.org/entity/Q593786	en	BT Group	en	Ian Livingstone	2008-06-01T00:00:00Z
652	http://www.wikidata.org/entity/Q1082789	http://www.wikidata.org/entity/Q593786	en	BT Group	en	Ian Livingstone	2008-06-01T00:00:00Z
653	http://www.wikidata.org/entity/Q5980850	http://www.wikidata.org/entity/Q757164	en	Atlas Copco	en	Giulio Mazzalupi	1997-01-01T00:00:00Z
654	http://www.wikidata.org/entity/Q5980850	http://www.wikidata.org/entity/Q757164	en	Atlas Copco	en	Giulio Mazzalupi	1997-01-01T00:00:00Z
655	http://www.wikidata.org/entity/Q3442764	http://www.wikidata.org/entity/Q30321616	en	Altaba	en	Ross Levinsohn	2012-05-13T00:00:00Z
656	http://www.wikidata.org/entity/Q3426294	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	René Granier de Lilliac	1971-01-01T00:00:00Z
657	http://www.wikidata.org/entity/Q3426294	http://www.wikidata.org/entity/Q154037	en	TotalEnergies	en	René Granier de Lilliac	1971-01-01T00:00:00Z
658	http://www.wikidata.org/entity/Q6115252	http://www.wikidata.org/entity/Q1479375	en	MTR Corporation Limited	en	Jack So	1995-01-01T00:00:00Z
659	http://www.wikidata.org/entity/Q3343860	http://www.wikidata.org/entity/Q2943216	en	Cavalia	en	Normand Latourelle	2003-01-01T00:00:00Z
660	http://www.wikidata.org/entity/Q6099130	http://www.wikidata.org/entity/Q3490485	en	Seznam.cz	en	Ivo Lukačovič	2000-01-01T00:00:00Z
661	http://www.wikidata.org/entity/Q6099130	http://www.wikidata.org/entity/Q3490485	en	Seznam.cz	en	Ivo Lukačovič	2000-01-01T00:00:00Z
662	http://www.wikidata.org/entity/Q6099130	http://www.wikidata.org/entity/Q3490485	en	Seznam.cz	en	Ivo Lukačovič	2015-06-01T00:00:00Z
663	http://www.wikidata.org/entity/Q6099130	http://www.wikidata.org/entity/Q3490485	en	Seznam.cz	en	Ivo Lukačovič	2015-06-01T00:00:00Z
664	http://www.wikidata.org/entity/Q1060609	http://www.wikidata.org/entity/Q5072394	en	Channel Four Television Corporation	en	Mark Thompson	2002-03-01T00:00:00Z
665	http://www.wikidata.org/entity/Q5081061	http://www.wikidata.org/entity/Q20858163	en	Norfolk Southern Corporation	en	Charles Moorman	2004-01-01T00:00:00Z
666	http://www.wikidata.org/entity/Q3340974	http://www.wikidata.org/entity/Q3339193	en	Altice Média	en	Nicolas Bellet de Tavernost	2024-07-01T00:00:00Z
667	http://www.wikidata.org/entity/Q3309313	http://www.wikidata.org/entity/Q20967159	en	Altice France	en	Michel Combes	2016-04-01T00:00:00Z
668	http://www.wikidata.org/entity/Q3309313	http://www.wikidata.org/entity/Q20967159	en	Altice France	en	Michel Combes	2016-04-01T00:00:00Z
669	http://www.wikidata.org/entity/Q1100117	http://www.wikidata.org/entity/Q2464046	en	Tönnies Holding	en	Clemens Tönnies	1994-01-01T00:00:00Z
670	http://www.wikidata.org/entity/Q1100117	http://www.wikidata.org/entity/Q2464046	en	Tönnies Holding	en	Clemens Tönnies	1994-01-01T00:00:00Z
671	http://www.wikidata.org/entity/Q6003555	http://www.wikidata.org/entity/Q3622799	en	Studsvik	en	Sigurd Nauckhoff	1947-01-01T00:00:00Z
672	http://www.wikidata.org/entity/Q5932965	http://www.wikidata.org/entity/Q757164	en	Atlas Copco	en	Oscar Lamm	1887-01-01T00:00:00Z
673	http://www.wikidata.org/entity/Q5932965	http://www.wikidata.org/entity/Q757164	en	Atlas Copco	en	Oscar Lamm	1887-01-01T00:00:00Z
674	http://www.wikidata.org/entity/Q3333112	http://www.wikidata.org/entity/Q10680526	en	Stockholm Independent Bank	en	Jacob Wallenberg	1927-01-01T00:00:00Z
675	http://www.wikidata.org/entity/Q3432247	http://www.wikidata.org/entity/Q10680526	en	Stockholm Independent Bank	en	Marc Wallenberg	1958-01-01T00:00:00Z
676	http://www.wikidata.org/entity/Q5975104	http://www.wikidata.org/entity/Q1705886	en	Skandinaviska Banken	en	Theodor Mannheimer	1864-01-01T00:00:00Z
677	http://www.wikidata.org/entity/Q5938767	http://www.wikidata.org/entity/Q10487580	en	Ericsson Information Systems AB	en	Stig Larsson	1985-01-01T00:00:00Z
678	http://www.wikidata.org/entity/Q5955602	http://www.wikidata.org/entity/Q890353	en	Bofors	en	Egon Linderoth	1988-01-01T00:00:00Z
679	http://www.wikidata.org/entity/Q3433303	http://www.wikidata.org/entity/Q190238	en	Norwegian Broadcasting Corporation	en	Olav Midttun	1934-01-01T00:00:00Z
680	http://www.wikidata.org/entity/Q6249428	http://www.wikidata.org/entity/Q173395	en	Cisco	en	John Morgridge	1988-01-01T00:00:00Z
681	http://www.wikidata.org/entity/Q6249428	http://www.wikidata.org/entity/Q173395	en	Cisco	en	John Morgridge	1988-01-01T00:00:00Z
682	http://www.wikidata.org/entity/Q5524792	http://www.wikidata.org/entity/Q658789	en	Garmin	en	Gary Burrell	1989-01-01T00:00:00Z
683	http://www.wikidata.org/entity/Q5489555	http://www.wikidata.org/entity/Q66	en	Boeing	en	Frank Shrontz	1986-01-01T00:00:00Z
684	http://www.wikidata.org/entity/Q5489555	http://www.wikidata.org/entity/Q66	en	Boeing	en	Frank Shrontz	1986-01-01T00:00:00Z
685	http://www.wikidata.org/entity/Q4123823	http://www.wikidata.org/entity/Q5281	en	Yandex	en	Arkady Volozh	2000-01-01T00:00:00Z
686	http://www.wikidata.org/entity/Q6237422	http://www.wikidata.org/entity/Q217493	en	Paradox Interactive	en	Fredrik Wester	2009-04-02T00:00:00Z
687	http://www.wikidata.org/entity/Q6270693	http://www.wikidata.org/entity/Q515869	en	Lionsgate	en	Jon Feltheimer	2012-02-01T00:00:00Z
688	http://www.wikidata.org/entity/Q6270693	http://www.wikidata.org/entity/Q515869	en	Lionsgate	en	Jon Feltheimer	2012-02-01T00:00:00Z
