	subsidiaryname.value	company.value	companyLabel.xml:lang	companyLabel.value	subsidiarynameLabel.xml:lang	subsidiarynameLabel.value	starttime.value
1228	http://www.wikidata.org/entity/Q63867244	http://www.wikidata.org/entity/Q122741	en	Sega	en	SEGA of America	1986-01-01T00:00:00Z
1229	http://www.wikidata.org/entity/Q76386019	http://www.wikidata.org/entity/Q11894942	en	Suomen Trikoo		Q76386019	1937-01-01T00:00:00Z
1230	http://www.wikidata.org/entity/Q76386005	http://www.wikidata.org/entity/Q11894942	en	Suomen Trikoo		Q76386005	1919-01-01T00:00:00Z
1231	http://www.wikidata.org/entity/Q63033759	http://www.wikidata.org/entity/Q15956274	en	Hong Kong Pharmaceutical Holdings	en	Nam Pei Hong (Holding)	1997-01-01T00:00:00Z
1232	http://www.wikidata.org/entity/Q63033759	http://www.wikidata.org/entity/Q15956274	en	Hong Kong Pharmaceutical Holdings	en	Nam Pei Hong (Holding)	1997-01-01T00:00:00Z
1233	http://www.wikidata.org/entity/Q84078648	http://www.wikidata.org/entity/Q11041429	en	Lohja		Q84078648	1981-01-01T00:00:00Z
1234	http://www.wikidata.org/entity/Q84078648	http://www.wikidata.org/entity/Q11896832	en	Teknos		Q84078648	1986-01-01T00:00:00Z
1235	http://www.wikidata.org/entity/Q61058375	http://www.wikidata.org/entity/Q380	en	Meta Platforms	en	Facebook Ireland Limited	2004-01-01T00:00:00Z
1236	http://www.wikidata.org/entity/Q73508305	http://www.wikidata.org/entity/Q4887077	en	Bendigo Bank	en	Cassa Commerciale Australia	1997-01-01T00:00:00Z
1237	http://www.wikidata.org/entity/Q67200030	http://www.wikidata.org/entity/Q3736450	en	Latvenergo	en	Enerģijas publiskais tirgotājs	2021-03-22T00:00:00Z
1238	http://www.wikidata.org/entity/Q73206250	http://www.wikidata.org/entity/Q12004455	en	Svorka Energi AS		Q73206250	http://www.wikidata.org/.well-known/genid/fe645f3e22b03d266817ccd55f9c252c
1239	http://www.wikidata.org/entity/Q67200054	http://www.wikidata.org/entity/Q3736450	en	Latvenergo	en	Liepajas energija	2023-09-18T00:00:00Z
1240	http://www.wikidata.org/entity/Q79094831	http://www.wikidata.org/entity/Q52855	en	Swedish Match	en	Wilkinson Sword	1987-01-01T00:00:00Z
1241	http://www.wikidata.org/entity/Q79094831	http://www.wikidata.org/entity/Q52855	en	Swedish Match	en	Wilkinson Sword	1987-01-01T00:00:00Z
1242	http://www.wikidata.org/entity/Q79031513	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Hotel Hamburg-Wittenburg	2008-10-01T00:00:00Z
1243	http://www.wikidata.org/entity/Q79100290	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Hotel Hildesheim	2006-01-01T00:00:00Z
1244	http://www.wikidata.org/entity/Q91224048	http://www.wikidata.org/entity/Q4686453	en	Adventist HealthCare	en	Adventist HealthCare Fort Washington Medical Center	2019-10-01T00:00:00Z
1245	http://www.wikidata.org/entity/Q89674123	http://www.wikidata.org/entity/Q7262958	en	Pye Ltd.	en	Pye Records Ltd.	1959-01-01T00:00:00Z
1246	http://www.wikidata.org/entity/Q89688602	http://www.wikidata.org/entity/Q7262958	en	Pye Ltd.	en	Pye Nixa Records	1956-01-01T00:00:00Z
1247	http://www.wikidata.org/entity/Q98549304	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Salzlandcenter	2001-01-01T00:00:00Z
1248	http://www.wikidata.org/entity/Q98549304	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Salzlandcenter	2001-01-01T00:00:00Z
1249	http://www.wikidata.org/entity/Q96016136	http://www.wikidata.org/entity/Q61930516	en	Bell Resources	en	Bell Property Group	2022-08-01T00:00:00Z
1250	http://www.wikidata.org/entity/Q96016136	http://www.wikidata.org/entity/Q61930516	en	Bell Resources	en	Bell Property Group	2022-08-01T00:00:00Z
1251	http://www.wikidata.org/entity/Q94781916	http://www.wikidata.org/entity/Q2283	en	Microsoft	en	Softomotive	2020-01-01T00:00:00Z
1252	http://www.wikidata.org/entity/Q85775619	http://www.wikidata.org/entity/Q105233369	en	Canadian Pacific Electric Lines	en	Lake Erie and Northern Railway	1931-01-01T00:00:00Z
1253	http://www.wikidata.org/entity/Q94874870	http://www.wikidata.org/entity/Q11424253	en	ChiikiShinbunsha Co., Ltd.	en	The Shopper inc.	2014-12-19T00:00:00Z
1254	http://www.wikidata.org/entity/Q94874870	http://www.wikidata.org/entity/Q11424253	en	ChiikiShinbunsha Co., Ltd.	en	The Shopper inc.	2014-12-19T00:00:00Z
1255	http://www.wikidata.org/entity/Q95148451	http://www.wikidata.org/entity/Q107074885	en	Warner Bros. Discovery	en	Home Box Office, Inc.	1972-12-18T00:00:00Z
1256	http://www.wikidata.org/entity/Q95148451	http://www.wikidata.org/entity/Q107074885	en	Warner Bros. Discovery	en	Home Box Office, Inc.	1972-12-18T00:00:00Z
1257	http://www.wikidata.org/entity/Q95749675	http://www.wikidata.org/entity/Q7849186	en	Connect Bus Trønderbilene	en	Connect Bus Trönderbilene	2019-01-01T00:00:00Z
1258	http://www.wikidata.org/entity/Q96176343	http://www.wikidata.org/entity/Q56702335	en	Kostoulas Recycling	en	Hellenic Waste Recycling S.A.	2005-01-01T00:00:00Z
1259	http://www.wikidata.org/entity/Q96176343	http://www.wikidata.org/entity/Q56702335	en	Kostoulas Recycling	en	Hellenic Waste Recycling S.A.	2005-01-01T00:00:00Z
1260	http://www.wikidata.org/entity/Q96192479	http://www.wikidata.org/entity/Q56702335	en	Kostoulas Recycling	en	Gh Antaios S.A.	1987-01-01T00:00:00Z
1261	http://www.wikidata.org/entity/Q96192479	http://www.wikidata.org/entity/Q56702335	en	Kostoulas Recycling	en	Gh Antaios S.A.	1987-01-01T00:00:00Z
1262	http://www.wikidata.org/entity/Q96192628	http://www.wikidata.org/entity/Q56702335	en	Kostoulas Recycling	en	Hellenic Recycling S.A.	1989-01-01T00:00:00Z
1263	http://www.wikidata.org/entity/Q96192628	http://www.wikidata.org/entity/Q56702335	en	Kostoulas Recycling	en	Hellenic Recycling S.A.	1989-01-01T00:00:00Z
1264	http://www.wikidata.org/entity/Q96192529	http://www.wikidata.org/entity/Q56702335	en	Kostoulas Recycling	en	Containers S.A.	1995-01-01T00:00:00Z
1265	http://www.wikidata.org/entity/Q96192529	http://www.wikidata.org/entity/Q56702335	en	Kostoulas Recycling	en	Containers S.A.	1995-01-01T00:00:00Z
1266	http://www.wikidata.org/entity/Q89184937	http://www.wikidata.org/entity/Q12727669	en	Enterprise Investors	en	Scitec	2012-01-01T00:00:00Z
1267	http://www.wikidata.org/entity/Q87993110	http://www.wikidata.org/entity/Q61053893	en	EMI, Ltd.	en	Capitol Industries, Inc.	1971-01-01T00:00:00Z
1268	http://www.wikidata.org/entity/Q85953061	http://www.wikidata.org/entity/Q52825	en	ABB Group	en	Niessen	1996-01-01T00:00:00Z
1269	http://www.wikidata.org/entity/Q96181653	http://www.wikidata.org/entity/Q5876295	en	Gath & Chaves	en	Gath & Chaves Chile	1910-01-01T00:00:00Z
1270	http://www.wikidata.org/entity/Q99454568	http://www.wikidata.org/entity/Q99458158		Q99458158	en	Montarbo	2019-12-01T00:00:00Z
1271	http://www.wikidata.org/entity/Q97062859	http://www.wikidata.org/entity/Q5287613	en	Docusign	en	Liveoak Technologies	2020-01-01T00:00:00Z
1272	http://www.wikidata.org/entity/Q93561941	http://www.wikidata.org/entity/Q12877510	en	Macedonian Thrace Brewery	en	Tuvunu	2012-10-12T00:00:00Z
1273	http://www.wikidata.org/entity/Q93561941	http://www.wikidata.org/entity/Q12877510	en	Macedonian Thrace Brewery	en	Tuvunu	2012-10-12T00:00:00Z
1274	http://www.wikidata.org/entity/Q92885228	http://www.wikidata.org/entity/Q834300	en	Hitachi Zosen Inova Schmack	en	Schmack Biogas	2006-01-01T00:00:00Z
1275	http://www.wikidata.org/entity/Q98081129	http://www.wikidata.org/entity/Q3884	en	Amazon	en	Twitch Interactive	2014-08-25T00:00:00Z
1276	http://www.wikidata.org/entity/Q98081129	http://www.wikidata.org/entity/Q3884	en	Amazon	en	Twitch Interactive	2014-08-25T00:00:00Z
1277	http://www.wikidata.org/entity/Q96657862	http://www.wikidata.org/entity/Q420822	en	Gap Inc.	en	Yeezy Gap	2021-01-01T00:00:00Z
1278	http://www.wikidata.org/entity/Q96657862	http://www.wikidata.org/entity/Q420822	en	Gap Inc.	en	Yeezy Gap	2021-01-01T00:00:00Z
1279	http://www.wikidata.org/entity/Q93529190	http://www.wikidata.org/entity/Q39086998	en	Bridon Ropes	en	Certex Norge	1985-01-01T00:00:00Z
1280	http://www.wikidata.org/entity/Q92885228	http://www.wikidata.org/entity/Q90803424		Q90803424	en	Schmack Biogas	2020-01-01T00:00:00Z
1281	http://www.wikidata.org/entity/Q92885228	http://www.wikidata.org/entity/Q90803424		Q90803424	en	Schmack Biogas	2020-01-01T00:00:00Z
1282	http://www.wikidata.org/entity/Q102280324	http://www.wikidata.org/entity/Q102280007	en	Dorada Railway Company, Ltd.	en	Dorada Railway (Ropeway Extension ) Ltd.	1912-01-01T00:00:00Z
1283	http://www.wikidata.org/entity/Q97341936	http://www.wikidata.org/entity/Q670230	en	Adways	en	774 inc.	2012-07-02T00:00:00Z
1284	http://www.wikidata.org/entity/Q97332689	http://www.wikidata.org/entity/Q335147	en	Wizz Air	en	Wizz Air Abu Dhabi	2020-01-01T00:00:00Z
1285	http://www.wikidata.org/entity/Q97305564	http://www.wikidata.org/entity/Q846031	en	Vodafone Ukraine	en	Freenet	2023-01-01T00:00:00Z
1286	http://www.wikidata.org/entity/Q97305564	http://www.wikidata.org/entity/Q846031	en	Vodafone Ukraine	en	Freenet	2023-01-01T00:00:00Z
1287	http://www.wikidata.org/entity/Q97215012	http://www.wikidata.org/entity/Q19389792	en	Space Norway	en	Telenor Satellite	2024-01-01T00:00:00Z
1288	http://www.wikidata.org/entity/Q101520653	http://www.wikidata.org/entity/Q2506037	en	VIAG	en	East Prussian Power Company	1923-01-01T00:00:00Z
1289	http://www.wikidata.org/entity/Q101520653	http://www.wikidata.org/entity/Q2506037	en	VIAG	en	East Prussian Power Company	1923-01-01T00:00:00Z
1290	http://www.wikidata.org/entity/Q104411223	http://www.wikidata.org/entity/Q52855	en	Swedish Match	en	British Match Corporation	1927-01-01T00:00:00Z
1291	http://www.wikidata.org/entity/Q104411223	http://www.wikidata.org/entity/Q52855	en	Swedish Match	en	British Match Corporation	1927-01-01T00:00:00Z
1292	http://www.wikidata.org/entity/Q104247775	http://www.wikidata.org/entity/Q21008001	en	Bank of Brussels	en	Crédit Général du Congo	1920-01-01T00:00:00Z
1293	http://www.wikidata.org/entity/Q101522728	http://www.wikidata.org/entity/Q101523075	en	Maekubee Company	en	British Enka Artificial Silk Co.	1925-01-01T00:00:00Z
1294	http://www.wikidata.org/entity/Q104411223	http://www.wikidata.org/entity/Q4980627	en	Bryant and May	en	British Match Corporation	1927-01-01T00:00:00Z
1295	http://www.wikidata.org/entity/Q98785815	http://www.wikidata.org/entity/Q2283	en	Microsoft	en	DreamWorks Interactive	1995-01-01T00:00:00Z
1296	http://www.wikidata.org/entity/Q92208392	http://www.wikidata.org/entity/Q56702335	en	Kostoulas Recycling	en	Thessalia Recycling S.A.	2005-01-01T00:00:00Z
1297	http://www.wikidata.org/entity/Q92208392	http://www.wikidata.org/entity/Q56702335	en	Kostoulas Recycling	en	Thessalia Recycling S.A.	2005-01-01T00:00:00Z
1298	http://www.wikidata.org/entity/Q92586587	http://www.wikidata.org/entity/Q380	en	Meta Platforms	en	PlayGiga	2019-12-01T00:00:00Z
1299	http://www.wikidata.org/entity/Q79224203	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Parkhotel Schloss Meisdorf	2001-01-01T00:00:00Z
1300	http://www.wikidata.org/entity/Q79031513	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Hotel Hamburg-Wittenburg	2008-10-01T00:00:00Z
1301	http://www.wikidata.org/entity/Q79100290	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Hotel Hildesheim	2006-01-01T00:00:00Z
1302	http://www.wikidata.org/entity/Q79623228	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Naturresort Drewitz	2010-01-01T00:00:00Z
1303	http://www.wikidata.org/entity/Q79623228	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Naturresort Drewitz	2010-01-01T00:00:00Z
1304	http://www.wikidata.org/entity/Q79211984	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Resort Linstow	2001-05-01T00:00:00Z
1305	http://www.wikidata.org/entity/Q79211984	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Resort Linstow	2001-05-01T00:00:00Z
1306	http://www.wikidata.org/entity/Q79228245	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Hotel Moers	1986-01-01T00:00:00Z
1307	http://www.wikidata.org/entity/Q79228245	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Hotel Moers	1986-01-01T00:00:00Z
1308	http://www.wikidata.org/entity/Q79028975	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Hotel Gladbeck	1993-01-01T00:00:00Z
1309	http://www.wikidata.org/entity/Q79028975	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Hotel Gladbeck	1993-01-01T00:00:00Z
1310	http://www.wikidata.org/entity/Q79224763	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Hotel Melle - Osnabrück	2001-01-01T00:00:00Z
1311	http://www.wikidata.org/entity/Q79224763	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Hotel Melle - Osnabrück	2001-01-01T00:00:00Z
1312	http://www.wikidata.org/entity/Q100148356	http://www.wikidata.org/entity/Q30638435	en	EG Group	en	Certified Oil	2019-01-01T00:00:00Z
1313	http://www.wikidata.org/entity/Q106562841	http://www.wikidata.org/entity/Q614283	en	Grupo Globo	en	Globo	2020-01-01T00:00:00Z
1314	http://www.wikidata.org/entity/Q106432318	http://www.wikidata.org/entity/Q18325550	en	Flytoget AS	en	Bytoget	2021-02-17T00:00:00Z
1315	http://www.wikidata.org/entity/Q104815182	http://www.wikidata.org/entity/Q3739211	en	Fandango	en	Fandango Libri s.r.l.	1999-01-01T00:00:00Z
1316	http://www.wikidata.org/entity/Q104815182	http://www.wikidata.org/entity/Q3739211	en	Fandango	en	Fandango Libri s.r.l.	1999-01-01T00:00:00Z
1317	http://www.wikidata.org/entity/Q106808182	http://www.wikidata.org/entity/Q54569524	en	Swift Xi Inc.	en	International Drone Academy (IDAC)	2021-04-09T00:00:00Z
1318	http://www.wikidata.org/entity/Q106808182	http://www.wikidata.org/entity/Q54569524	en	Swift Xi Inc.	en	International Drone Academy (IDAC)	2021-04-09T00:00:00Z
1319	http://www.wikidata.org/entity/Q106861990	http://www.wikidata.org/entity/Q106728754	en	Mercantile Investment and General Trust	en	Second Mercantile Trust	1923-01-01T00:00:00Z
1320	http://www.wikidata.org/entity/Q106823386	http://www.wikidata.org/entity/Q935874	en	Monaco Telecom	en	Epic Cyprus	2018-01-01T00:00:00Z
1321	http://www.wikidata.org/entity/Q106823386	http://www.wikidata.org/entity/Q935874	en	Monaco Telecom	en	Epic Cyprus	2018-01-01T00:00:00Z
1322	http://www.wikidata.org/entity/Q105999758	http://www.wikidata.org/entity/Q106000343	en	Pilkington Deutschland	en	Flachglas AG	1980-01-01T00:00:00Z
1323	http://www.wikidata.org/entity/Q106434788	http://www.wikidata.org/entity/Q10535401	en	Infranord	en	Infranord Norge	2010-11-01T00:00:00Z
1324	http://www.wikidata.org/entity/Q106995996	http://www.wikidata.org/entity/Q386434	en	Otsuka Pharmaceutical	en	Astex Pharmaceuticals	2013-01-01T00:00:00Z
1325	http://www.wikidata.org/entity/Q106995996	http://www.wikidata.org/entity/Q386434	en	Otsuka Pharmaceutical	en	Astex Pharmaceuticals	2013-01-01T00:00:00Z
1326	http://www.wikidata.org/entity/Q107013863	http://www.wikidata.org/entity/Q157062	en	Unilever	en	Deutsche Jurgens-Werke	1930-01-01T00:00:00Z
1327	http://www.wikidata.org/entity/Q104726275	http://www.wikidata.org/entity/Q115167389	en	Squirrel Media	en	Ganga Producciones	2022-01-01T00:00:00Z
1328	http://www.wikidata.org/entity/Q104602801	http://www.wikidata.org/entity/Q22681289	en	James Finlay & Company	en	Finlay, Muir & Co	1870-01-01T00:00:00Z
1329	http://www.wikidata.org/entity/Q104602801	http://www.wikidata.org/entity/Q22681289	en	James Finlay & Company	en	Finlay, Muir & Co	1870-01-01T00:00:00Z
1330	http://www.wikidata.org/entity/Q106291686	http://www.wikidata.org/entity/Q105794137	en	Promercium	en	Promercium Trading	2019-01-01T00:00:00Z
1331	http://www.wikidata.org/entity/Q106291686	http://www.wikidata.org/entity/Q105794137	en	Promercium	en	Promercium Trading	2019-01-01T00:00:00Z
1332	http://www.wikidata.org/entity/Q105715438	http://www.wikidata.org/entity/Q2908540	en	Penguin Random House	en	Blue Rider Press	2011-01-01T00:00:00Z
1333	http://www.wikidata.org/entity/Q106802983	http://www.wikidata.org/entity/Q48998489	en	Touche Remnant	en	Trust and Agency Company of Australasia	1974-01-01T00:00:00Z
1334	http://www.wikidata.org/entity/Q104726619	http://www.wikidata.org/entity/Q485593	en	Red Hat	en	StackRox	2021-01-01T00:00:00Z
1335	http://www.wikidata.org/entity/Q104726619	http://www.wikidata.org/entity/Q485593	en	Red Hat	en	StackRox	2021-01-01T00:00:00Z
1336	http://www.wikidata.org/entity/Q106802983	http://www.wikidata.org/entity/Q491748	en	Deloitte	en	Trust and Agency Company of Australasia	1929-01-01T00:00:00Z
1337	http://www.wikidata.org/entity/Q106802983	http://www.wikidata.org/entity/Q491748	en	Deloitte	en	Trust and Agency Company of Australasia	1929-01-01T00:00:00Z
1338	http://www.wikidata.org/entity/Q105956766	http://www.wikidata.org/entity/Q918590	en	Kraftwerke Oberhasli	en	Meiringen-Innertkirchen-Bahn	1946-01-01T00:00:00Z
1339	http://www.wikidata.org/entity/Q107640225	http://www.wikidata.org/entity/Q10681448	en	Storytel	en	Norstedts Förlagsgrupp	2016-01-01T00:00:00Z
1340	http://www.wikidata.org/entity/Q107072188	http://www.wikidata.org/entity/Q207770	en	Pirelli	en	Pirelli Holding	1937-01-01T00:00:00Z
1341	http://www.wikidata.org/entity/Q107174051	http://www.wikidata.org/entity/Q107103048	en	J. F. Adolff	en	Schwäbische Textilwerke	1936-01-01T00:00:00Z
1342	http://www.wikidata.org/entity/Q106750793	http://www.wikidata.org/entity/Q154950	en	Shell	en	Shell Transport and Trading Company	1907-01-01T00:00:00Z
1343	http://www.wikidata.org/entity/Q106750793	http://www.wikidata.org/entity/Q154950	en	Shell	en	Shell Transport and Trading Company	1907-01-01T00:00:00Z
1344	http://www.wikidata.org/entity/Q106751761	http://www.wikidata.org/entity/Q154950	en	Shell	en	Koninklijke Nederlandsche Maatschappij tot Exploitatie van Petroleumbronnen in Nederlandsch-Indië	1907-01-01T00:00:00Z
1345	http://www.wikidata.org/entity/Q106751761	http://www.wikidata.org/entity/Q154950	en	Shell	en	Koninklijke Nederlandsche Maatschappij tot Exploitatie van Petroleumbronnen in Nederlandsch-Indië	1907-01-01T00:00:00Z
1346	http://www.wikidata.org/entity/Q106691500	http://www.wikidata.org/entity/Q300704	en	Aachen Münchener	en	Aachener und Münchener Lebensversicherungs-AG	1924-01-01T00:00:00Z
1347	http://www.wikidata.org/entity/Q104889293	http://www.wikidata.org/entity/Q104889112	en	Compagnie Commerciale et Industrielle de Liège	en	Vereinigte Korkindustrie AG	1928-01-01T00:00:00Z
1348	http://www.wikidata.org/entity/Q107407460	http://www.wikidata.org/entity/Q380022	en	Grupo Arcor	en	Cartocor	1980-01-01T00:00:00Z
1349	http://www.wikidata.org/entity/Q105298908	http://www.wikidata.org/entity/Q106291172	en	Harrisons & Crosfield	en	London Sumatra Plantations Limited	1984-01-01T00:00:00Z
1350	http://www.wikidata.org/entity/Q107539782	http://www.wikidata.org/entity/Q834077	en	Rohm and Haas		Q107539782	1916-01-01T00:00:00Z
1351	http://www.wikidata.org/entity/Q107539782	http://www.wikidata.org/entity/Q834077	en	Rohm and Haas		Q107539782	1916-01-01T00:00:00Z
1352	http://www.wikidata.org/entity/Q105229665	http://www.wikidata.org/entity/Q18632403	en	Victoria	en	Erste Böhmische Wechselseitige Versicherungsanstalt	1939-04-01T00:00:00Z
1353	http://www.wikidata.org/entity/Q105303210	http://www.wikidata.org/entity/Q7414	en	The Walt Disney Company	en	Disney Media and Entertainment Distribution	2020-10-12T00:00:00Z
1354	http://www.wikidata.org/entity/Q107549734	http://www.wikidata.org/entity/Q890155	en	Boehringer Mannheim GmbH		Q107549734	1926-01-01T00:00:00Z
1355	http://www.wikidata.org/entity/Q107549734	http://www.wikidata.org/entity/Q890155	en	Boehringer Mannheim GmbH		Q107549734	1926-01-01T00:00:00Z
1356	http://www.wikidata.org/entity/Q106686856	http://www.wikidata.org/entity/Q300704	en	Aachen Münchener	en	Aachener Rückversicherungs-Gesellschaft	1853-01-01T00:00:00Z
1357	http://www.wikidata.org/entity/Q107102993	http://www.wikidata.org/entity/Q907947	en	Bremer Woll-Kämmerei	en	Hamburger Wollkämmerei	1932-01-01T00:00:00Z
1358	http://www.wikidata.org/entity/Q107907315	http://www.wikidata.org/entity/Q7098994	en	CD Projekt	en	The Molasses Flood	2021-01-01T00:00:00Z
1359	http://www.wikidata.org/entity/Q108387647	http://www.wikidata.org/entity/Q97185614	en	HAKUBA Photo Industry Co.,Ltd.	en	Senkosha	2020-08-21T00:00:00Z
1360	http://www.wikidata.org/entity/Q106766534	http://www.wikidata.org/entity/Q106766567	en	Commerz- und Privat-Bank	en	London Merchant Bank	1873-01-01T00:00:00Z
1361	http://www.wikidata.org/entity/Q106768029	http://www.wikidata.org/entity/Q58044561	en	The Marconi Wireless Telegraph & Signal Company	en	Marconi International Marine Communication	1900-01-01T00:00:00Z
1362	http://www.wikidata.org/entity/Q106768029	http://www.wikidata.org/entity/Q58044561	en	The Marconi Wireless Telegraph & Signal Company	en	Marconi International Marine Communication	1900-01-01T00:00:00Z
1363	http://www.wikidata.org/entity/Q107177303	http://www.wikidata.org/entity/Q67187025	en	R. Stock AG	en	Aktiengesellschaft Vulkan	1938-01-01T00:00:00Z
1364	http://www.wikidata.org/entity/Q107177300	http://www.wikidata.org/entity/Q124834522	en	Braunschweiger Zucker-Aktiengesellschaft	en	Aktien-Zuckerfabrik Vechelde	1958-01-01T00:00:00Z
1365	http://www.wikidata.org/entity/Q107177301	http://www.wikidata.org/entity/Q124834522	en	Braunschweiger Zucker-Aktiengesellschaft	en	Aktien-Zuckerfabrik Wierthe	1958-01-01T00:00:00Z
1366	http://www.wikidata.org/entity/Q108578514	http://www.wikidata.org/entity/Q971946	en	KDDI	en	Natasha,Inc.	2014-08-21T00:00:00Z
1367	http://www.wikidata.org/entity/Q108578514	http://www.wikidata.org/entity/Q971946	en	KDDI	en	Natasha,Inc.	2014-08-21T00:00:00Z
1368	http://www.wikidata.org/entity/Q108546581	http://www.wikidata.org/entity/Q7339697	en	Caliber System	en	Central Freight Lines	1993-01-01T00:00:00Z
1369	http://www.wikidata.org/entity/Q110190037	http://www.wikidata.org/entity/Q104480217	en	CooperSurgical (United States)	en	Generate Life Sciences	2021-12-17T00:00:00Z
1370	http://www.wikidata.org/entity/Q110930096	http://www.wikidata.org/entity/Q2013357	en	Occidental Petroleum	en	MidCon Corporation	1985-01-01T00:00:00Z
1371	http://www.wikidata.org/entity/Q107262933	http://www.wikidata.org/entity/Q571934	en	Ford of Europe	en	Ford Motor Company Belgium	1922-01-01T00:00:00Z
1372	http://www.wikidata.org/entity/Q107359744	http://www.wikidata.org/entity/Q784898	en	Büssing	en	Büssing-NAG	1931-01-01T00:00:00Z
1373	http://www.wikidata.org/entity/Q107359744	http://www.wikidata.org/entity/Q784898	en	Büssing	en	Büssing-NAG	1931-01-01T00:00:00Z
1374	http://www.wikidata.org/entity/Q107359738	http://www.wikidata.org/entity/Q812237	en	Bayerische Hypotheken- und Wechsel-Bank	en	Bayerische Versicherungsbank	1906-01-01T00:00:00Z
1375	http://www.wikidata.org/entity/Q110945284	http://www.wikidata.org/entity/Q125030577	en	GLOE	en	Stream Tech Research Inc.	2024-06-28T00:00:00Z
1376	http://www.wikidata.org/entity/Q110508024	http://www.wikidata.org/entity/Q4045735	en	Olvi	en	The Helsinki Distilling Company	2018-01-01T00:00:00Z
1377	http://www.wikidata.org/entity/Q110508024	http://www.wikidata.org/entity/Q4045735	en	Olvi	en	The Helsinki Distilling Company	2018-01-01T00:00:00Z
1378	http://www.wikidata.org/entity/Q109062339	http://www.wikidata.org/entity/Q7339697	en	Caliber System	en	Roadway Express	1982-01-01T00:00:00Z
1379	http://www.wikidata.org/entity/Q111387683	http://www.wikidata.org/entity/Q1404440	en	Felten & Guilleaume	en	Felten és Guilleaume kábel-, sodrony- és sodronykötélgyár részvénytársaság	1902-01-01T00:00:00Z
1380	http://www.wikidata.org/entity/Q111388306	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Airporthotel Düsseldorf	2010-09-01T00:00:00Z
1381	http://www.wikidata.org/entity/Q111388306	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Airporthotel Düsseldorf	2010-09-01T00:00:00Z
1382	http://www.wikidata.org/entity/Q111390141	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Schlosshotel Großer Gasthof Ballenstedt	2001-01-01T00:00:00Z
1383	http://www.wikidata.org/entity/Q111390141	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Schlosshotel Großer Gasthof Ballenstedt	2001-01-01T00:00:00Z
1384	http://www.wikidata.org/entity/Q111388187	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Hotel Berlin Brandenburg	1995-05-01T00:00:00Z
1385	http://www.wikidata.org/entity/Q111388187	http://www.wikidata.org/entity/Q2802214	en	Van der Valk	en	Van der Valk Hotel Berlin Brandenburg	1995-05-01T00:00:00Z
1386	http://www.wikidata.org/entity/Q109062339	http://www.wikidata.org/entity/Q8046013	en	Yellow Corporation	en	Roadway Express	2003-01-01T00:00:00Z
1387	http://www.wikidata.org/entity/Q110646269	http://www.wikidata.org/entity/Q53257	en	Mitsubishi Electric	en	Nippon Crown Co., Ltd.	1990-01-01T00:00:00Z
1388	http://www.wikidata.org/entity/Q110646269	http://www.wikidata.org/entity/Q53257	en	Mitsubishi Electric	en	Nippon Crown Co., Ltd.	1990-01-01T00:00:00Z
1389	http://www.wikidata.org/entity/Q109675296	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	ExxonMobil Fuels, Lubricants & Specialties Marketing Company	http://www.wikidata.org/.well-known/genid/5642d8742f1a57e1b9ec82ad89c75950
1390	http://www.wikidata.org/entity/Q109675296	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	ExxonMobil Fuels, Lubricants & Specialties Marketing Company	http://www.wikidata.org/.well-known/genid/5642d8742f1a57e1b9ec82ad89c75950
1391	http://www.wikidata.org/entity/Q109675228	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	ExxonMobil Refining and Supply Company	http://www.wikidata.org/.well-known/genid/c475d73b4cfd83a49f62f2ee0a963a3c
1392	http://www.wikidata.org/entity/Q109675228	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	ExxonMobil Refining and Supply Company	http://www.wikidata.org/.well-known/genid/c475d73b4cfd83a49f62f2ee0a963a3c
