	acronymId.type	acronymId.value	starttime.datatype	starttime.type	starttime.value	company.type	company.value	companyLabel.xml:lang	companyLabel.type	companyLabel.value	acronym.xml:lang	acronym.type	acronym.value	endtime.datatype	endtime.type	endtime.value
1294	uri	http://www.wikidata.org/entity/statement/Q37156-199feaa5-41ca-e845-e1f0-80b498f86ba7				uri	http://www.wikidata.org/entity/Q37156	en	literal	IBM	en	literal	IBM Corporation			
1295	uri	http://www.wikidata.org/entity/statement/Q37156-199feaa5-41ca-e845-e1f0-80b498f86ba7				uri	http://www.wikidata.org/entity/Q37156	en	literal	IBM	en	literal	IBM Corporation			
1296	uri	http://www.wikidata.org/entity/statement/Q37156-70ae2fa8-4e9d-f1de-6700-1b5955bca346				uri	http://www.wikidata.org/entity/Q37156	en	literal	IBM	en	literal	International Business Machines Corp.			
1297	uri	http://www.wikidata.org/entity/statement/Q37156-70ae2fa8-4e9d-f1de-6700-1b5955bca346				uri	http://www.wikidata.org/entity/Q37156	en	literal	IBM	en	literal	International Business Machines Corp.			
1298	uri	http://www.wikidata.org/entity/statement/Q37156-d6c66e81-4c8d-a4ba-1260-0d0afd23f571				uri	http://www.wikidata.org/entity/Q37156	en	literal	IBM	mul	literal	IBM			
1299	uri	http://www.wikidata.org/entity/statement/Q37156-d6c66e81-4c8d-a4ba-1260-0d0afd23f571				uri	http://www.wikidata.org/entity/Q37156	en	literal	IBM	mul	literal	IBM			
1300	uri	http://www.wikidata.org/entity/statement/Q43327-b1438496-4daf-0217-fdf7-d784c2cfbd8c				uri	http://www.wikidata.org/entity/Q43327	en	literal	Motown	en	literal	Motown			
1301	uri	http://www.wikidata.org/entity/statement/Q52601-d0849107-4ebb-ad5f-12d8-fc5966ae4c3f				uri	http://www.wikidata.org/entity/Q52601	en	literal	SCA	sv	literal	SCA			
1302	uri	http://www.wikidata.org/entity/statement/Q52601-d0849107-4ebb-ad5f-12d8-fc5966ae4c3f				uri	http://www.wikidata.org/entity/Q52601	en	literal	SCA	sv	literal	SCA			
1303	uri	http://www.wikidata.org/entity/statement/Q209078-da8b5248-47c9-52e8-f425-d726ece1448e				uri	http://www.wikidata.org/entity/Q209078	en	literal	State Grid Corporation of China	en	literal	SGCC			
1304	uri	http://www.wikidata.org/entity/statement/Q215363-22e850b0-4e35-8101-5ec1-781033b150fd				uri	http://www.wikidata.org/entity/Q215363	en	literal	Sveriges Television	sv	literal	SVT			
1305	uri	http://www.wikidata.org/entity/statement/Q215363-22e850b0-4e35-8101-5ec1-781033b150fd				uri	http://www.wikidata.org/entity/Q215363	en	literal	Sveriges Television	sv	literal	SVT			
1306	uri	http://www.wikidata.org/entity/statement/Q292622-b21f49b1-4a13-9a6c-179d-3b43a7489b35				uri	http://www.wikidata.org/entity/Q292622	en	literal	AGO Flugzeugwerke	en	literal	AGO			
1307	uri	http://www.wikidata.org/entity/statement/Q292622-b21f49b1-4a13-9a6c-179d-3b43a7489b35				uri	http://www.wikidata.org/entity/Q292622	en	literal	AGO Flugzeugwerke	en	literal	AGO			
1308	uri	http://www.wikidata.org/entity/statement/Q300755-6a4d83de-4330-92e5-5b7c-628877b0dced				uri	http://www.wikidata.org/entity/Q300755	en	literal	Aachener Strassenbahn- und Energieversorgungs	de	literal	ASEAG			
1309	uri	http://www.wikidata.org/entity/statement/Q337930-40d34480-4632-5784-3a28-12cb0b98c16f				uri	http://www.wikidata.org/entity/Q337930	en	literal	ADO	es	literal	ADO			
1310	uri	http://www.wikidata.org/entity/statement/Q337930-40d34480-4632-5784-3a28-12cb0b98c16f				uri	http://www.wikidata.org/entity/Q337930	en	literal	ADO	es	literal	ADO			
1311	uri	http://www.wikidata.org/entity/statement/Q373087-78d7b943-465f-2b00-5ab0-9f605b02b343				uri	http://www.wikidata.org/entity/Q373087	en	literal	American Society of Composers, Authors and Publishers	en	literal	ASCAP			
1312	uri	http://www.wikidata.org/entity/statement/Q457043-25df14d9-46c9-1040-ec9d-ea2f1d307283				uri	http://www.wikidata.org/entity/Q457043	en	literal	Senvion SE	en	literal	Senvion			
1313	uri	http://www.wikidata.org/entity/statement/Q457043-25df14d9-46c9-1040-ec9d-ea2f1d307283				uri	http://www.wikidata.org/entity/Q457043	en	literal	Senvion SE	en	literal	Senvion			
1314	uri	http://www.wikidata.org/entity/statement/Q465666-954dca01-4e83-b747-b551-ee87b43dce6d				uri	http://www.wikidata.org/entity/Q465666	en	literal	a360media	en	literal	AMI			
1315	uri	http://www.wikidata.org/entity/statement/Q505615-e0c31d32-4734-4bf0-7c3f-43cb75d85f6f				uri	http://www.wikidata.org/entity/Q505615	en	literal	Trans Adriatic Pipeline	en	literal	TAP			
1316	uri	http://www.wikidata.org/entity/statement/Q608917-b82940e5-42d2-9d5e-3968-53813e721df5				uri	http://www.wikidata.org/entity/Q608917	en	literal	Budapesti Közlekedési Központ	hu	literal	BKK			
1317	uri	http://www.wikidata.org/entity/statement/Q608917-b82940e5-42d2-9d5e-3968-53813e721df5				uri	http://www.wikidata.org/entity/Q608917	en	literal	Budapesti Közlekedési Központ	hu	literal	BKK			
1318	uri	http://www.wikidata.org/entity/statement/Q634333-02a217ed-42aa-6424-90a1-926a91afe9dd				uri	http://www.wikidata.org/entity/Q634333	en	literal	Computer Entertainment Rating Organization	en	literal	CERO			
1319	uri	http://www.wikidata.org/entity/statement/Q643133-3c474623-429e-292a-4913-2da689575b7a				uri	http://www.wikidata.org/entity/Q643133	en	literal	Nizhniy Tagil Iron and Steel Works	ru	literal	НТМК			
1320	uri	http://www.wikidata.org/entity/statement/Q643133-3c474623-429e-292a-4913-2da689575b7a				uri	http://www.wikidata.org/entity/Q643133	en	literal	Nizhniy Tagil Iron and Steel Works	ru	literal	НТМК			
1321	uri	http://www.wikidata.org/entity/statement/Q648280-a0c3d92f-4d1b-be51-8704-e037a1f522fa				uri	http://www.wikidata.org/entity/Q648280	en	literal	Mitsubishi Heavy Industries	en	literal	Mitsubishi			
1322	uri	http://www.wikidata.org/entity/statement/Q648280-a0c3d92f-4d1b-be51-8704-e037a1f522fa				uri	http://www.wikidata.org/entity/Q648280	en	literal	Mitsubishi Heavy Industries	en	literal	Mitsubishi			
1323	uri	http://www.wikidata.org/entity/statement/Q680662-313194ce-4d1f-a049-b9d4-c0a600e5866a				uri	http://www.wikidata.org/entity/Q680662	en	literal	Austria Press Agency	de	literal	APA			
1324	uri	http://www.wikidata.org/entity/statement/Q680662-313194ce-4d1f-a049-b9d4-c0a600e5866a				uri	http://www.wikidata.org/entity/Q680662	en	literal	Austria Press Agency	de	literal	APA			
1325	uri	http://www.wikidata.org/entity/statement/Q812213-391814d6-48b9-ae40-8dc2-3212871f1b6f				uri	http://www.wikidata.org/entity/Q812213	en	literal	Bayerische Eisenbahngesellschaft	de	literal	BEG			
1326	uri	http://www.wikidata.org/entity/statement/Q896565-021ea08e-4d92-8d8f-7788-7c7dca8d71c4				uri	http://www.wikidata.org/entity/Q896565	en	literal	Wala Heilmittel	de	literal	WALA			
1327	uri	http://www.wikidata.org/entity/statement/Q1025186-038c8c5e-4d29-fb40-eea8-3507dbed72eb				uri	http://www.wikidata.org/entity/Q1025186	en	literal	Cadillac Fairview	en	literal	CF			
1328	uri	http://www.wikidata.org/entity/statement/Q1203413-7a0fae42-40a8-426d-bf28-e23b68a5de1b				uri	http://www.wikidata.org/entity/Q1203413		literal	Q1203413	de	literal	DELOG			
1329	uri	http://www.wikidata.org/entity/statement/Q1260606-67E46803-DDDF-4B17-AC01-20FAAC37BD76				uri	http://www.wikidata.org/entity/Q1260606	en	literal	Estée Lauder Companies	fr	literal	ELC			
1330	uri	http://www.wikidata.org/entity/statement/Q1260606-67E46803-DDDF-4B17-AC01-20FAAC37BD76				uri	http://www.wikidata.org/entity/Q1260606	en	literal	Estée Lauder Companies	fr	literal	ELC			
1331	uri	http://www.wikidata.org/entity/statement/Q1274521-996c71a9-4e6c-66ba-c14c-ba20ac1dadc7				uri	http://www.wikidata.org/entity/Q1274521	en	literal	Agencia EFE	es	literal	EFE			
1332	uri	http://www.wikidata.org/entity/statement/Q1393142-75e30c19-4e27-8d8d-c27e-08ba6d1fe30a				uri	http://www.wikidata.org/entity/Q1393142	en	literal	Fairey Aviation Company	en-gb	literal	Fairey			
1333	uri	http://www.wikidata.org/entity/statement/Q1393142-75e30c19-4e27-8d8d-c27e-08ba6d1fe30a				uri	http://www.wikidata.org/entity/Q1393142	en	literal	Fairey Aviation Company	en-gb	literal	Fairey			
1334	uri	http://www.wikidata.org/entity/statement/Q1477881-5e8890c9-482a-4f63-20bd-3bd811b6a945				uri	http://www.wikidata.org/entity/Q1477881	en	literal	Pegaso	es	literal	ENASA			
1335	uri	http://www.wikidata.org/entity/statement/Q1529957-b4ec036c-4475-24ea-a2cd-e672ccb28da3				uri	http://www.wikidata.org/entity/Q1529957	en	literal	Tele München Group	de	literal	TMG			
1336	uri	http://www.wikidata.org/entity/statement/Q1544385-ffab0612-45be-ae34-b575-20ab11562888				uri	http://www.wikidata.org/entity/Q1544385	en	literal	Journey Beyond	en	literal	GSR			
1337	uri	http://www.wikidata.org/entity/statement/Q1868392-9e431ee3-451d-a9fd-8b91-818931ad1c96				uri	http://www.wikidata.org/entity/Q1868392	en	literal	Lokalbahn AG	de	literal	LAG			
1338	uri	http://www.wikidata.org/entity/statement/Q1957454-e47129f9-45f1-34b8-4603-e5a2ba2de07c				uri	http://www.wikidata.org/entity/Q1957454	en	literal	Märkisches Elektrizitätswerk	de	literal	MEW			
1339	uri	http://www.wikidata.org/entity/statement/Q2044512-339deaf1-44a8-125c-c79c-3d40c3f9db46				uri	http://www.wikidata.org/entity/Q2044512	en	literal	PPL	en	literal	PPL			
1340	uri	http://www.wikidata.org/entity/statement/Q2134033-d2d57071-4758-ca47-c942-3e07d576aa12				uri	http://www.wikidata.org/entity/Q2134033	en	literal	Honshu-Shikoku Bridge Expressway Company	en	literal	HSBE			
1341	uri	http://www.wikidata.org/entity/statement/Q2134033-ec4de274-483a-af46-dafd-43b871f04f0b				uri	http://www.wikidata.org/entity/Q2134033	en	literal	Honshu-Shikoku Bridge Expressway Company	ja	literal	JB本四高速			
1342	uri	http://www.wikidata.org/entity/statement/Q2328468-31e698ab-4227-6e0b-514a-4eb98d6e1504				uri	http://www.wikidata.org/entity/Q2328468	en	literal	Stadtwerke Düsseldorf	de	literal	SWD			
1343	uri	http://www.wikidata.org/entity/statement/Q2340257-7fdcbc9f-4dc8-32f2-d398-8d4f946513be				uri	http://www.wikidata.org/entity/Q2340257	en	literal	Metallurgie Hoboken	fr	literal	SGMH			
1344	uri	http://www.wikidata.org/entity/statement/Q2437491-4e472689-408b-7772-fef0-1aa42264844e				uri	http://www.wikidata.org/entity/Q2437491	en	literal	News Agency of the Slovak Republic	sk	literal	TASR			
1345	uri	http://www.wikidata.org/entity/statement/Q2495262-a55e4a3c-41d6-101c-667e-92bef93cc05b				uri	http://www.wikidata.org/entity/Q2495262	en	literal	Forest Lawn Memorial-Parks & Mortuaries	en	literal	Forest Lawn			
1346	uri	http://www.wikidata.org/entity/statement/Q2537075-ce440ec3-40a7-d784-8c2d-53af913c3bbe				uri	http://www.wikidata.org/entity/Q2537075	en	literal	WEMAG	de	literal	WEMAG			
1347	uri	http://www.wikidata.org/entity/statement/Q2628754-3baba14b-4a26-e5e6-e8e9-b7fadb59270f				uri	http://www.wikidata.org/entity/Q2628754	en	literal	Corporation for Public Broadcasting	en	literal	CPB			
1348	uri	http://www.wikidata.org/entity/statement/Q2742109-d501b5cf-42ad-b386-b328-3eb7700145f0				uri	http://www.wikidata.org/entity/Q2742109	en	literal	Sociedad Española de Construcción Naval	es	literal	SECN			
1349	uri	http://www.wikidata.org/entity/statement/Q2801680-50d22fb6-4c17-37bd-6a6c-71ab9bf31bbf				uri	http://www.wikidata.org/entity/Q2801680	en	literal	Stadtwerke Pirmasens Verkehr	de	literal	SWP			
1350	uri	http://www.wikidata.org/entity/statement/Q3006243-dbbd9f01-448d-7341-367d-6ef67b106e31				uri	http://www.wikidata.org/entity/Q3006243	en	literal	Crédit populaire d'Algérie	fr	literal	CPA			
1351	uri	http://www.wikidata.org/entity/statement/Q3082332-f913caa3-424e-834e-5847-f8250dd9bfb0				uri	http://www.wikidata.org/entity/Q3082332	en	literal	Nagasaki Culture Telecasting	en	literal	NCC			
1352	uri	http://www.wikidata.org/entity/statement/Q3454993-2f91cb87-446d-53b9-187e-8ad91559d3d6				uri	http://www.wikidata.org/entity/Q3454993	en	literal	RDT13	fr	literal	RDT13			
1353	uri	http://www.wikidata.org/entity/statement/Q3918712-81fc7fb2-4807-d725-29e5-e1eef7a567d4				uri	http://www.wikidata.org/entity/Q3918712	en	literal	Belarusian Steel Works	ru	literal	ОАО БМЗ - управляющая компания холдинга БМК			
1354	uri	http://www.wikidata.org/entity/statement/Q3918712-81fc7fb2-4807-d725-29e5-e1eef7a567d4				uri	http://www.wikidata.org/entity/Q3918712	en	literal	Belarusian Steel Works	ru	literal	ОАО БМЗ - управляющая компания холдинга БМК			
1355	uri	http://www.wikidata.org/entity/statement/Q3918712-bc0b7aac-4308-cad4-5683-23897d123822				uri	http://www.wikidata.org/entity/Q3918712	en	literal	Belarusian Steel Works	be	literal	ААТ БМЗ - кіруючая кампанія холдынгу БМК			
1356	uri	http://www.wikidata.org/entity/statement/Q3918712-bc0b7aac-4308-cad4-5683-23897d123822				uri	http://www.wikidata.org/entity/Q3918712	en	literal	Belarusian Steel Works	be	literal	ААТ БМЗ - кіруючая кампанія холдынгу БМК			
1357	uri	http://www.wikidata.org/entity/statement/Q3918712-bc78597a-4c7f-9419-a8b7-eb94b07e27a0				uri	http://www.wikidata.org/entity/Q3918712	en	literal	Belarusian Steel Works	en	literal	OJSC BSW - management company of BMC holding			
1358	uri	http://www.wikidata.org/entity/statement/Q3918712-bc78597a-4c7f-9419-a8b7-eb94b07e27a0				uri	http://www.wikidata.org/entity/Q3918712	en	literal	Belarusian Steel Works	en	literal	OJSC BSW - management company of BMC holding			
1359	uri	http://www.wikidata.org/entity/statement/Q4030356-fe53fd11-4f48-2804-8523-38f635a80c1b				uri	http://www.wikidata.org/entity/Q4030356	en	literal	Elvis Presley Enterprises	en	literal	EPE			
1360	uri	http://www.wikidata.org/entity/statement/Q4034382-9c3266e8-47d9-96bc-fe44-f3ce4368fdfa				uri	http://www.wikidata.org/entity/Q4034382	en	literal	Armenian Card	mul	literal	ArCa			
1361	uri	http://www.wikidata.org/entity/statement/Q4303930-8b115812-4836-7838-ee29-cdb072deb7f9				uri	http://www.wikidata.org/entity/Q4303930	en	literal	Mosoblenergo	ru	literal	АО «Мособлэнерго»			
1362	uri	http://www.wikidata.org/entity/statement/Q4303930-ddd75a01-4cdd-4c2e-1052-98065e537be8				uri	http://www.wikidata.org/entity/Q4303930	en	literal	Mosoblenergo	ru	literal	ОАО «МОЭСК»			
1363	uri	http://www.wikidata.org/entity/statement/Q4671309-85fcac3e-499a-76c9-fff5-665d30ab0f35				uri	http://www.wikidata.org/entity/Q4671309	en	literal	Yokohama Specie Bank	ja	literal	正金			
1364	uri	http://www.wikidata.org/entity/statement/Q4671309-8697b276-4a24-273f-7874-a77c80297841				uri	http://www.wikidata.org/entity/Q4671309	en	literal	Yokohama Specie Bank	en	literal	YSB			
1365	uri	http://www.wikidata.org/entity/statement/Q4711621-517187df-42be-c02d-bec9-eab81a0ceaa0				uri	http://www.wikidata.org/entity/Q4711621	en	literal	Alberta Electric System Operator	en	literal	AESO			
1366	uri	http://www.wikidata.org/entity/statement/Q5050272-f5ab4e1b-4a36-a069-ee57-1b6ec512b790				uri	http://www.wikidata.org/entity/Q5050272	en	literal	Castle Rock Brewery	en	literal	Castle Rock			
1367	uri	http://www.wikidata.org/entity/statement/Q5109466-8dce451f-44df-5851-aca1-65cb740b43c3				uri	http://www.wikidata.org/entity/Q5109466	en	literal	Christian Copyright Licensing International	en	literal	CCLI			
1368	uri	http://www.wikidata.org/entity/statement/Q5412995-BFABCB2E-5712-4D8E-AB1A-3DF781A10A3D				uri	http://www.wikidata.org/entity/Q5412995	en	literal	European Peacebuilding Liaison Office	en	literal	EPLO			
1369	uri	http://www.wikidata.org/entity/statement/Q6189611-e17db781-4028-dabf-0d6b-13300ad60281				uri	http://www.wikidata.org/entity/Q6189611	en	literal	Jewelry Television	en	literal	JTV			
1370	uri	http://www.wikidata.org/entity/statement/Q6843392-794632cf-42e5-b89f-6b2e-5902df935588				uri	http://www.wikidata.org/entity/Q6843392	en	literal	Midcontinent Independent System Operator	en	literal	MISO			
1371	uri	http://www.wikidata.org/entity/statement/Q6978301-4057a82a-454f-6cd7-f740-28e0f2959ce2				uri	http://www.wikidata.org/entity/Q6978301	en	literal	National Screen Service	en	literal	NSS			
1372	uri	http://www.wikidata.org/entity/statement/Q7276741-703E87DE-1A7E-4689-A447-C703BCDE22CB				uri	http://www.wikidata.org/entity/Q7276741	en	literal	RHnet	en	literal	RHnet			
1373	uri	http://www.wikidata.org/entity/statement/Q7491757-ec4c5ed8-4a4b-c45a-b200-c402ae5314b6				uri	http://www.wikidata.org/entity/Q7491757	en	literal	Shchetinin	ru	literal	ПРТВ			
1374	uri	http://www.wikidata.org/entity/statement/Q10291418-28cafb72-4090-0f6b-d934-5e94d2c7fcdb				uri	http://www.wikidata.org/entity/Q10291418	en	literal	Gravações Elétricas S.A.	pt-br	literal	GEL			
1375	uri	http://www.wikidata.org/entity/statement/Q11179076-0053a218-4216-70c1-ea92-ae2ae50d1864				uri	http://www.wikidata.org/entity/Q11179076	en	literal	Československý spisovatel	cs	literal	ČS			
1376	uri	http://www.wikidata.org/entity/statement/Q11179076-0053a218-4216-70c1-ea92-ae2ae50d1864				uri	http://www.wikidata.org/entity/Q11179076	en	literal	Československý spisovatel	cs	literal	ČS			
1377	uri	http://www.wikidata.org/entity/statement/Q12114703-1509ea78-449b-645b-4f64-91f3401921be				uri	http://www.wikidata.org/entity/Q12114703		literal	Q12114703	ru	literal	КГОКОР			
1378	uri	http://www.wikidata.org/entity/statement/Q13028549-00c2385c-4d20-ac99-e0c4-744260d3396c				uri	http://www.wikidata.org/entity/Q13028549	en	literal	Orsha Tools Plant	be	literal	ААТ АІЗ			
1379	uri	http://www.wikidata.org/entity/statement/Q13028549-00c2385c-4d20-ac99-e0c4-744260d3396c				uri	http://www.wikidata.org/entity/Q13028549	en	literal	Orsha Tools Plant	be	literal	ААТ АІЗ			
1380	uri	http://www.wikidata.org/entity/statement/Q13028549-9afaab23-466b-c63a-52d8-17f7ae83c3ce				uri	http://www.wikidata.org/entity/Q13028549	en	literal	Orsha Tools Plant	ru	literal	ОАО ОИЗ			
1381	uri	http://www.wikidata.org/entity/statement/Q13028549-9afaab23-466b-c63a-52d8-17f7ae83c3ce				uri	http://www.wikidata.org/entity/Q13028549	en	literal	Orsha Tools Plant	ru	literal	ОАО ОИЗ			
1382	uri	http://www.wikidata.org/entity/statement/Q15616183-3baa5307-47ce-b192-4539-acb68fd2516d				uri	http://www.wikidata.org/entity/Q15616183	en	literal	Ultimaker	en	literal	Ultimaker			
1383	uri	http://www.wikidata.org/entity/statement/Q15842301-106affb3-4579-96bb-6511-20887d175f5b				uri	http://www.wikidata.org/entity/Q15842301	en	literal	RMD	de	literal	RMD			
1384	uri	http://www.wikidata.org/entity/statement/Q17030137-70b203bf-452f-eee3-070f-1fd1115c1d19				uri	http://www.wikidata.org/entity/Q17030137	en	literal	Leighton Asia	en	literal	Leighton Asia			
1385	uri	http://www.wikidata.org/entity/statement/Q17067547-a41be24a-4824-ff46-55b3-36a85d49250e				uri	http://www.wikidata.org/entity/Q17067547	en	literal	Georgian Co-Investment Fund	en	literal	GCF			
1386	uri	http://www.wikidata.org/entity/statement/Q17109731-47688823-40eb-115e-6b29-6cde2b0f8679				uri	http://www.wikidata.org/entity/Q17109731	en	literal	NextGen Healthcare Information Systems	en	literal	NextGen Healthcare			
1387	uri	http://www.wikidata.org/entity/statement/Q18483988-DC2C0D9E-AEC9-4044-A37A-71B308D043D0				uri	http://www.wikidata.org/entity/Q18483988	en	literal	Embrapa Soils	pt-br	literal	CNPS			
1388	uri	http://www.wikidata.org/entity/statement/Q19947762-134ab526-4f07-d98c-85e1-9f479e763780				uri	http://www.wikidata.org/entity/Q19947762	en	literal	Tunnel Euralpin Lyon Turin	fr	literal	TELT			
1389	uri	http://www.wikidata.org/entity/statement/Q21036419-98990631-4374-65aa-fa5e-2390b29dd1f7				uri	http://www.wikidata.org/entity/Q21036419	en	literal	Verkehrsgesellschaft Mecklenburg-Vorpommern	de	literal	VMV			
1390	uri	http://www.wikidata.org/entity/statement/Q21036419-98990631-4374-65aa-fa5e-2390b29dd1f7				uri	http://www.wikidata.org/entity/Q21036419	en	literal	Verkehrsgesellschaft Mecklenburg-Vorpommern	de	literal	VMV			
1391	uri	http://www.wikidata.org/entity/statement/Q29043552-171a6781-4c26-05e9-6c2e-81b86a87b519				uri	http://www.wikidata.org/entity/Q29043552	en	literal	Mona Allgäu	de	literal	mona			
1392	uri	http://www.wikidata.org/entity/statement/Q29043552-171a6781-4c26-05e9-6c2e-81b86a87b519				uri	http://www.wikidata.org/entity/Q29043552	en	literal	Mona Allgäu	de	literal	mona			
1393	uri	http://www.wikidata.org/entity/statement/Q30605616-5fb50017-4d6e-b693-b520-031056a09da4				uri	http://www.wikidata.org/entity/Q30605616	en	literal	Operatori i Sistemit te Transmetimit	sq	literal	OST			
1394	uri	http://www.wikidata.org/entity/statement/Q33093710-4f4566de-4e19-ac27-3f01-0976d735f658				uri	http://www.wikidata.org/entity/Q33093710		literal	Q33093710	nl	literal	Roetz-Bikes			
1395	uri	http://www.wikidata.org/entity/statement/Q33093710-4f4566de-4e19-ac27-3f01-0976d735f658				uri	http://www.wikidata.org/entity/Q33093710		literal	Q33093710	nl	literal	Roetz-Bikes			
1396	uri	http://www.wikidata.org/entity/statement/Q41791404-C5DD3AD7-BDBC-4911-9222-87E829345F8E				uri	http://www.wikidata.org/entity/Q41791404	en	literal	Deutsches Evaluierungsinstitut der Entwicklungszusammenarbeit	de	literal	DEval			
1397	uri	http://www.wikidata.org/entity/statement/Q50399214-9589a529-4bc4-c610-9ac7-70d636585cd2				uri	http://www.wikidata.org/entity/Q50399214	en	literal	Deutsch-Westafrikanische Handelsgesellschaft	de	literal	D.W.H.G			
1398	uri	http://www.wikidata.org/entity/statement/Q50972459-1c2aa977-455a-38dd-68ee-d72be17482eb				uri	http://www.wikidata.org/entity/Q50972459		literal	Q50972459	fr	literal	ERCOM			
1399	uri	http://www.wikidata.org/entity/statement/Q55639670-a5f85251-4911-c3b1-5cbc-57ed53404f70				uri	http://www.wikidata.org/entity/Q55639670	en	literal	Ethiopian Electric Power	en	literal	EEPCO			
1400	uri	http://www.wikidata.org/entity/statement/Q58821400-f8291967-447d-78fb-80c1-5cb855f70904				uri	http://www.wikidata.org/entity/Q58821400	en	literal	N.V. Philips Phonografische Industrie	nl	literal	PPI			
1401	uri	http://www.wikidata.org/entity/statement/Q59445746-7cde3e96-49f3-5fa6-213d-8f52679f2444				uri	http://www.wikidata.org/entity/Q59445746	en	literal	Deutscher Eisenhandel	de	literal	DEAG			
1402	uri	http://www.wikidata.org/entity/statement/Q64141881-63fd0133-49a9-2c51-2ce2-3cc6fb5453d8				uri	http://www.wikidata.org/entity/Q64141881	en	literal	Western Energy Support & Technology	en	literal	WEST			
1403	uri	http://www.wikidata.org/entity/statement/Q64326907-1f8666da-439c-31a8-7e3d-bcfa6da48376				uri	http://www.wikidata.org/entity/Q64326907	en	literal	Bell Hub	en	literal	Bell Hub			
1404	uri	http://www.wikidata.org/entity/statement/Q64853074-DC351127-1C3F-44D0-81C6-7EA06717C596				uri	http://www.wikidata.org/entity/Q64853074	en	literal	Pakistan Tourism Portal	en	literal	PTP			
1405	uri	http://www.wikidata.org/entity/statement/Q68212701-b8479da1-4a56-8c1d-7eef-0d0c76c8ae57				uri	http://www.wikidata.org/entity/Q68212701	en	literal	German Asphalt	de	literal	DASAG			
1406	uri	http://www.wikidata.org/entity/statement/Q68212701-b8479da1-4a56-8c1d-7eef-0d0c76c8ae57				uri	http://www.wikidata.org/entity/Q68212701	en	literal	German Asphalt	de	literal	DASAG			
1407	uri	http://www.wikidata.org/entity/statement/Q69773580-79ae72d5-43d8-c21b-c0ad-2ff22685892c				uri	http://www.wikidata.org/entity/Q69773580	en	literal	Emtec Colleges Limited	en-gb	literal	Emtec			
1408	uri	http://www.wikidata.org/entity/statement/Q87647495-f3013dbe-4d29-e78b-5d42-7c297af2669b				uri	http://www.wikidata.org/entity/Q87647495	en	literal	Fernleitungs-Betriebsgesellschaft	de	literal	FBG			
1409	uri	http://www.wikidata.org/entity/statement/Q88271620-80444d27-44ea-38b4-3a21-49d244e7a33c				uri	http://www.wikidata.org/entity/Q88271620	en	literal	Qaina	en	literal	Qaina			
1410	uri	http://www.wikidata.org/entity/statement/Q88271620-80444d27-44ea-38b4-3a21-49d244e7a33c				uri	http://www.wikidata.org/entity/Q88271620	en	literal	Qaina	en	literal	Qaina			
1411	uri	http://www.wikidata.org/entity/statement/Q97750844-0057242e-42de-9d71-fc21-c49a47d9d92a				uri	http://www.wikidata.org/entity/Q97750844	en	literal	Sunrise Foods	en	literal	SFPL			
1412	uri	http://www.wikidata.org/entity/statement/Q97750844-0057242e-42de-9d71-fc21-c49a47d9d92a				uri	http://www.wikidata.org/entity/Q97750844	en	literal	Sunrise Foods	en	literal	SFPL			
1413	uri	http://www.wikidata.org/entity/statement/Q98894734-84deaeb6-4cb5-b646-cbed-1077c4994860				uri	http://www.wikidata.org/entity/Q98894734	en	literal	Direct Insurance Group Plc	en	literal	DIG			
1414	uri	http://www.wikidata.org/entity/statement/Q99838610-a31ea68b-43fa-893d-03e8-63d595d5b622				uri	http://www.wikidata.org/entity/Q99838610	en	literal	Pharmacy of the Eastern Vaud Hospitals	fr	literal	PHEL			
1415	uri	http://www.wikidata.org/entity/statement/Q104587502-2ad7d778-40c1-7d54-c80a-6f6914af6590				uri	http://www.wikidata.org/entity/Q104587502	en	literal	The Consolidated Tea and Lands Company	en	literal	Consol			
1416	uri	http://www.wikidata.org/entity/statement/Q105443900-6df92f7d-4963-f183-def8-738d6c80f5f1				uri	http://www.wikidata.org/entity/Q105443900	en	literal	Megaputer Intelligence	ru	literal	Мегапьютер			
1417	uri	http://www.wikidata.org/entity/statement/Q105443900-fb15d7e3-47c2-3920-7c44-03fd3dfd67aa				uri	http://www.wikidata.org/entity/Q105443900	en	literal	Megaputer Intelligence	en	literal	Megaputer			
1418	uri	http://www.wikidata.org/entity/statement/Q105445643-98fd1cea-44df-360c-b793-21279b4893d7				uri	http://www.wikidata.org/entity/Q105445643	en	literal	RenoFi	en	literal	RenoFi			
1419	uri	http://www.wikidata.org/entity/statement/Q105821386-F6E27CEA-DC3F-4B42-9BFC-8673252743E7				uri	http://www.wikidata.org/entity/Q105821386	en	literal	Baltic Centre for Media Excellence	en	literal	BCME			
1420	uri	http://www.wikidata.org/entity/statement/Q106413558-ba8fa783-42e6-701a-ff10-2da6c78caa44				uri	http://www.wikidata.org/entity/Q106413558	en	literal	Anti-Corruption Research Center	en	literal	ACRC			
1421	uri	http://www.wikidata.org/entity/statement/Q106413558-e4245c8a-4738-1a3d-3f79-45b920dd16ed				uri	http://www.wikidata.org/entity/Q106413558	en	literal	Anti-Corruption Research Center	fr	literal	CERC			
1422	uri	http://www.wikidata.org/entity/statement/Q107600739-51f87358-4236-5663-e546-c8c0fc946710				uri	http://www.wikidata.org/entity/Q107600739	en	literal	The Flight Club	en	literal	TFC			
